_id,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,siteID,spaceID,stationID,userID,duracion_horas
5e34d4b6f9af8b3c2f4e432c,2020-01-15 21:09:25+00:00,2020-01-16 00:25:24+00:00,2020-01-15 22:11:52+00:00,3.838,0002,CA-306,2-39-130-31,000000751,3.266388888888889
5e34d4b6f9af8b3c2f4e432d,2020-01-15 21:15:15+00:00,2020-01-16 02:19:56+00:00,2020-01-15 22:48:30+00:00,0.871,0002,CA-493,2-39-78-361,,5.078055555555555
5e34d4b6f9af8b3c2f4e432e,2020-01-15 21:55:34+00:00,2020-01-16 03:12:09+00:00,2020-01-16 03:12:04+00:00,32.829,0002,CA-492,2-39-79-383,000000667,5.276388888888889
5e34d4b6f9af8b3c2f4e432f,2020-01-15 22:19:59+00:00,2020-01-16 00:03:26+00:00,2020-01-15 22:50:19+00:00,0.823,0002,CA-489,2-39-79-380,,1.7241666666666666
5e34d4b6f9af8b3c2f4e4330,2020-01-15 22:59:53+00:00,2020-01-16 01:20:07+00:00,2020-01-16 00:10:21+00:00,7.109,0002,CA-509,2-39-129-563,000002461,2.337222222222222
5e34d4b6f9af8b3c2f4e4331,2020-01-16 00:55:32+00:00,2020-01-16 02:13:02+00:00,2020-01-16 02:09:40+00:00,3.644,0002,CA-307,2-39-129-17,000001920,1.2916666666666667
5e34d4b6f9af8b3c2f4e4332,2020-01-16 02:34:40+00:00,2020-01-16 04:33:40+00:00,2020-01-16 04:12:15+00:00,4.953,0002,CA-304,2-39-138-29,000001564,1.9833333333333334
5e34d4b6f9af8b3c2f4e4333,2020-01-16 03:41:59+00:00,2020-01-16 05:15:07+00:00,2020-01-16 05:14:54+00:00,5.312,0002,CA-306,2-39-130-31,000004622,1.5522222222222222
5e36264cf9af8b400e599118,2020-01-16 15:58:16+00:00,2020-01-16 17:27:07+00:00,2020-01-16 16:28:35+00:00,0.822,0002,CA-489,2-39-79-380,,1.4808333333333332
5e36264cf9af8b400e599119,2020-01-16 15:58:18+00:00,2020-01-17 02:53:37+00:00,2020-01-16 18:33:03+00:00,6.567,0002,CA-323,2-39-78-366,000003853,10.921944444444444
5e36264cf9af8b400e59911a,2020-01-16 16:12:28+00:00,2020-01-16 17:41:19+00:00,2020-01-16 17:41:12+00:00,8.762,0002,CA-495,2-39-78-364,000000069,1.4808333333333332
5e36264cf9af8b400e59911b,2020-01-16 16:21:28+00:00,2020-01-16 21:18:12+00:00,2020-01-16 18:22:22+00:00,6.945,0002,CA-303,2-39-139-28,000001564,4.945555555555556
5e36264cf9af8b400e59911c,2020-01-16 16:23:49+00:00,2020-01-17 01:22:34+00:00,2020-01-16 19:47:48+00:00,20.306,0002,CA-315,2-39-89-25,000000431,8.979166666666666
5e36264cf9af8b400e59911d,2020-01-16 16:30:38+00:00,2020-01-17 00:16:10+00:00,2020-01-16 23:59:58+00:00,10.552,0002,CA-493,2-39-78-361,000001470,7.7588888888888885
5e36264cf9af8b400e59911e,2020-01-16 16:33:22+00:00,2020-01-17 01:19:14+00:00,2020-01-16 22:57:14+00:00,0.85,0002,CA-327,2-39-79-379,,8.764444444444445
5e36264cf9af8b400e59911f,2020-01-16 16:37:11+00:00,2020-01-17 02:35:56+00:00,2020-01-16 18:15:20+00:00,4.985,0002,CA-322,2-39-78-360,000002244,9.979166666666666
5e36264cf9af8b400e599120,2020-01-16 16:42:58+00:00,2020-01-16 17:40:11+00:00,2020-01-16 17:13:14+00:00,0.832,0002,CA-504,2-39-124-558,,0.9536111111111111
5e36264cf9af8b400e599121,2020-01-16 16:48:22+00:00,2020-01-17 02:50:31+00:00,2020-01-16 23:57:10+00:00,5.85,0002,CA-309,2-39-127-19,000000562,10.035833333333333
5e36264cf9af8b400e599122,2020-01-16 16:50:14+00:00,2020-01-17 03:23:46+00:00,2020-01-16 18:16:08+00:00,4.812,0002,CA-307,2-39-129-17,000000712,10.55888888888889
5e36264cf9af8b400e599123,2020-01-16 16:56:45+00:00,2020-01-17 03:09:16+00:00,2020-01-16 18:52:51+00:00,11.757,0002,CA-324,2-39-79-376,000000558,10.20861111111111
5e36264cf9af8b400e599124,2020-01-16 17:07:14+00:00,2020-01-16 19:38:54+00:00,2020-01-16 19:38:48+00:00,0.88,0002,CA-494,2-39-78-367,,2.5277777777777777
5e36264cf9af8b400e599125,2020-01-16 17:13:29+00:00,2020-01-17 02:02:58+00:00,2020-01-16 18:13:18+00:00,6.65,0002,CA-319,2-39-95-27,000000714,8.824722222222222
5e36264cf9af8b400e599126,2020-01-16 17:14:41+00:00,2020-01-17 03:03:29+00:00,2020-01-16 21:06:47+00:00,25.643,0002,CA-317,2-39-91-437,000002961,9.813333333333333
5e36264cf9af8b400e599127,2020-01-16 17:19:19+00:00,2020-01-16 19:06:03+00:00,2020-01-16 17:49:59+00:00,0.785,0002,CA-325,2-39-79-377,,1.778888888888889
5e36264cf9af8b400e599128,2020-01-16 17:21:01+00:00,2020-01-17 01:22:10+00:00,2020-01-16 18:48:01+00:00,4.124,0002,CA-501,2-39-89-439,000000743,8.019166666666667
5e36264cf9af8b400e599129,2020-01-16 17:27:29+00:00,2020-01-16 22:28:41+00:00,2020-01-16 22:16:12+00:00,18.314,0002,CA-326,2-39-79-378,000001137,5.02
5e36264cf9af8b400e59912a,2020-01-16 17:28:10+00:00,2020-01-16 19:48:05+00:00,2020-01-16 19:47:15+00:00,3.55,0002,CA-306,2-39-130-31,000001912,2.3319444444444444
5e36264cf9af8b400e59912b,2020-01-16 17:30:31+00:00,2020-01-17 01:12:29+00:00,2020-01-17 01:12:24+00:00,13.149,0002,CA-490,2-39-79-381,000002149,7.6994444444444445
5e36264cf9af8b400e59912c,2020-01-16 17:52:28+00:00,2020-01-16 20:03:49+00:00,2020-01-16 19:38:59+00:00,0.862,0002,CA-489,2-39-79-380,,2.1891666666666665
5e36264cf9af8b400e59912d,2020-01-16 17:53:58+00:00,2020-01-17 01:35:12+00:00,2020-01-16 18:43:08+00:00,2.018,0002,CA-320,2-39-78-363,000000891,7.687222222222222
5e36264cf9af8b400e59912e,2020-01-16 18:08:23+00:00,2020-01-16 21:58:40+00:00,2020-01-16 21:05:59+00:00,15.06,0002,CA-499,2-39-91-441,000000362,3.8380555555555556
5e36264cf9af8b400e59912f,2020-01-16 18:09:28+00:00,2020-01-17 02:23:22+00:00,2020-01-16 21:58:44+00:00,12.203,0002,CA-313,2-39-123-23,000002170,8.231666666666667
5e36264cf9af8b400e599130,2020-01-16 18:11:37+00:00,2020-01-16 22:09:15+00:00,2020-01-16 19:26:09+00:00,6.941,0002,CA-316,2-39-90-26,000002461,3.9605555555555556
5e36264cf9af8b400e599131,2020-01-16 18:31:58+00:00,2020-01-17 00:40:13+00:00,2020-01-16 20:27:37+00:00,5.11,0002,CA-492,2-39-79-383,000003389,6.1375
5e36264cf9af8b400e599132,2020-01-16 18:37:57+00:00,2020-01-16 20:15:08+00:00,2020-01-16 19:08:28+00:00,0.854,0002,CA-495,2-39-78-364,,1.6197222222222223
5e36264cf9af8b400e599133,2020-01-16 18:41:26+00:00,2020-01-16 20:15:29+00:00,2020-01-16 19:39:49+00:00,0.861,0002,CA-500,2-39-90-440,,1.5675
5e36264cf9af8b400e599134,2020-01-16 18:41:57+00:00,2020-01-16 22:16:31+00:00,2020-01-16 20:35:53+00:00,8.389,0002,CA-314,2-39-88-24,000000668,3.576111111111111
5e36264cf9af8b400e599135,2020-01-16 18:43:27+00:00,2020-01-16 19:30:21+00:00,2020-01-16 19:30:16+00:00,4.881,0002,CA-312,2-39-124-22,000000300,0.7816666666666666
5e36264cf9af8b400e599136,2020-01-16 18:50:17+00:00,2020-01-17 21:00:49+00:00,2020-01-17 21:01:47+00:00,2.558,0002,CA-496,2-39-78-362,000004913,26.175555555555555
5e36264cf9af8b400e599137,2020-01-16 18:52:06+00:00,2020-01-17 01:24:20+00:00,2020-01-16 22:39:21+00:00,11.885,0002,CA-318,2-39-92-436,000001001,6.537222222222222
5e36264cf9af8b400e599138,2020-01-16 19:07:54+00:00,2020-01-16 23:19:07+00:00,2020-01-16 23:19:02+00:00,4.158,0002,CA-498,2-39-92-442,000000069,4.186944444444444
5e36264cf9af8b400e599139,2020-01-16 19:56:20+00:00,2020-01-17 02:27:49+00:00,2020-01-16 23:27:55+00:00,18.674,0002,CA-494,2-39-78-367,000000564,6.5247222222222225
5e36264cf9af8b400e59913a,2020-01-16 20:06:08+00:00,2020-01-16 20:44:37+00:00,2020-01-16 20:37:07+00:00,0.912,0002,CA-308,2-39-128-18,,0.6413888888888889
5e36264cf9af8b400e59913b,2020-01-16 20:31:26+00:00,2020-01-17 01:03:30+00:00,2020-01-17 01:03:23+00:00,1.191,0002,CA-325,2-39-79-377,,4.5344444444444445
5e36264cf9af8b400e59913c,2020-01-16 20:56:58+00:00,2020-01-17 06:12:52+00:00,2020-01-17 06:12:48+00:00,18.235,0002,CA-308,2-39-128-18,000000560,9.265
5e36264cf9af8b400e59913d,2020-01-16 21:04:23+00:00,2020-01-17 01:06:20+00:00,2020-01-16 22:56:52+00:00,0.863,0002,CA-489,2-39-79-380,,4.0325
5e36264cf9af8b400e59913e,2020-01-16 21:12:10+00:00,2020-01-17 00:21:47+00:00,2020-01-16 22:37:09+00:00,4.862,0002,CA-500,2-39-90-440,000001091,3.160277777777778
5e36264cf9af8b400e59913f,2020-01-16 21:21:29+00:00,2020-01-17 00:49:14+00:00,2020-01-17 00:48:26+00:00,21.544,0002,CA-303,2-39-139-28,000001316,3.4625
5e36264cf9af8b400e599140,2020-01-16 21:48:46+00:00,2020-01-17 01:55:31+00:00,2020-01-16 23:16:02+00:00,4.837,0002,CA-304,2-39-138-29,000003556,4.1125
5e36264cf9af8b400e599141,2020-01-16 22:15:01+00:00,2020-01-17 00:30:42+00:00,2020-01-16 22:56:59+00:00,0.932,0002,CA-499,2-39-91-441,,2.261388888888889
5e36264cf9af8b400e599142,2020-01-16 22:24:03+00:00,2020-01-17 00:07:03+00:00,2020-01-16 23:42:32+00:00,8.183,0002,CA-312,2-39-124-22,000001912,1.7166666666666666
5e36264cf9af8b400e599143,2020-01-16 22:35:18+00:00,2020-01-17 01:45:34+00:00,2020-01-16 23:57:55+00:00,4.021,0002,CA-314,2-39-88-24,000001366,3.171111111111111
5e36264cf9af8b400e599144,2020-01-16 23:56:18+00:00,2020-01-17 04:10:21+00:00,2020-01-17 01:11:18+00:00,3.739,0002,CA-316,2-39-90-26,000001920,4.234166666666667
5e36264cf9af8b400e599145,2020-01-17 00:40:35+00:00,2020-01-17 01:51:11+00:00,2020-01-17 01:51:03+00:00,7.716,0002,CA-306,2-39-130-31,000004011,1.1766666666666667
5e36264cf9af8b400e599146,2020-01-17 01:22:32+00:00,2020-01-17 04:29:31+00:00,2020-01-17 02:39:21+00:00,4.128,0002,CA-303,2-39-139-28,000000567,3.116388888888889
5e36264cf9af8b400e599147,2020-01-17 01:46:17+00:00,2020-01-17 03:01:49+00:00,2020-01-17 02:31:32+00:00,3.883,0002,CA-311,2-39-125-21,000003123,1.258888888888889
5e36264cf9af8b400e599148,2020-01-17 02:13:46+00:00,2020-01-17 06:09:09+00:00,2020-01-17 06:09:04+00:00,13.85,0002,CA-305,2-39-131-30,000001108,3.9230555555555555
5e36264cf9af8b400e599149,2020-01-17 04:21:19+00:00,2020-01-17 05:44:44+00:00,2020-01-17 05:44:39+00:00,9.503,0002,CA-304,2-39-138-29,000001263,1.3902777777777777
5e36264cf9af8b400e59914a,2020-01-17 06:20:54+00:00,2020-01-17 23:49:27+00:00,2020-01-17 13:50:00+00:00,48.767,0002,CA-303,2-39-139-28,000000067,17.475833333333334
5e3777b1f9af8b44146ccf73,2020-01-17 14:57:46+00:00,2020-01-18 01:00:53+00:00,2020-01-17 16:12:37+00:00,3.628,0002,CA-315,2-39-89-25,000000743,10.051944444444445
5e3777b1f9af8b44146ccf74,2020-01-17 16:12:49+00:00,2020-01-17 20:37:18+00:00,2020-01-17 20:38:17+00:00,0.969,0002,CA-489,2-39-79-380,,4.408055555555555
5e3777b1f9af8b44146ccf75,2020-01-17 16:13:58+00:00,2020-01-18 00:58:37+00:00,2020-01-17 19:58:28+00:00,12.938,0002,CA-307,2-39-129-17,000004947,8.744166666666667
5e3777b1f9af8b44146ccf76,2020-01-17 16:16:46+00:00,2020-01-18 01:40:29+00:00,2020-01-18 00:29:20+00:00,24.862,0002,CA-323,2-39-78-366,000003853,9.395277777777778
5e3777b1f9af8b44146ccf77,2020-01-17 16:25:53+00:00,2020-01-17 19:59:17+00:00,2020-01-17 17:56:31+00:00,8.446,0002,CA-317,2-39-91-437,000000431,3.5566666666666666
5e3777b1f9af8b44146ccf78,2020-01-17 16:31:38+00:00,2020-01-18 00:45:18+00:00,2020-01-18 00:15:43+00:00,5.695,0002,CA-321,2-39-78-365,000000634,8.227777777777778
5e3777b1f9af8b44146ccf79,2020-01-17 16:32:09+00:00,2020-01-18 01:19:09+00:00,2020-01-17 16:58:53+00:00,1.632,0002,CA-327,2-39-79-379,000000751,8.783333333333333
5e3777b1f9af8b44146ccf7a,2020-01-17 16:34:12+00:00,2020-01-17 16:47:24+00:00,2020-01-17 16:47:23+00:00,1.33,0002,CA-493,2-39-78-361,000001470,0.22
5e3777b1f9af8b44146ccf7b,2020-01-17 16:35:25+00:00,2020-01-18 02:25:08+00:00,2020-01-17 17:17:30+00:00,1.782,0002,CA-304,2-39-138-29,000001366,9.828611111111112
5e3777b1f9af8b44146ccf7c,2020-01-17 16:46:04+00:00,2020-01-17 20:13:37+00:00,2020-01-17 18:28:51+00:00,5.236,0002,CA-309,2-39-127-19,000000562,3.4591666666666665
5e3777b1f9af8b44146ccf7d,2020-01-17 17:04:51+00:00,2020-01-17 22:27:38+00:00,2020-01-17 22:28:35+00:00,0.905,0002,CA-493,2-39-78-361,000001470,5.379722222222222
5e3777b1f9af8b44146ccf7e,2020-01-17 17:05:09+00:00,2020-01-18 02:23:25+00:00,2020-01-17 22:22:53+00:00,20.449,0002,CA-326,2-39-79-378,000000564,9.304444444444444
5e3777b1f9af8b44146ccf7f,2020-01-17 17:08:12+00:00,2020-01-18 01:10:25+00:00,2020-01-17 19:38:08+00:00,7.747,0002,CA-310,2-39-126-20,000000620,8.036944444444444
5e3777b1f9af8b44146ccf80,2020-01-17 17:14:19+00:00,2020-01-18 02:07:06+00:00,2020-01-17 22:33:47+00:00,15.179,0002,CA-320,2-39-78-363,000000714,8.879722222222222
5e3777b1f9af8b44146ccf81,2020-01-17 17:25:24+00:00,2020-01-18 01:31:10+00:00,2020-01-17 22:29:33+00:00,17.764,0002,CA-318,2-39-92-436,000002961,8.096111111111112
5e3777b1f9af8b44146ccf82,2020-01-17 17:34:47+00:00,2020-01-18 01:17:45+00:00,2020-01-18 01:17:40+00:00,11.171,0002,CA-491,2-39-79-382,000002149,7.716111111111111
5e3777b1f9af8b44146ccf83,2020-01-17 17:44:40+00:00,2020-01-18 01:53:34+00:00,2020-01-17 19:01:14+00:00,3.69,0002,CA-308,2-39-128-18,000000567,8.148333333333333
5e3777b1f9af8b44146ccf84,2020-01-17 17:46:50+00:00,2020-01-17 20:47:51+00:00,2020-01-17 19:55:41+00:00,6.289,0002,CA-311,2-39-125-21,000005594,3.0169444444444444
5e3777b1f9af8b44146ccf85,2020-01-17 17:48:14+00:00,2020-01-18 01:20:28+00:00,2020-01-17 22:24:38+00:00,12.955,0002,CA-495,2-39-78-364,000000069,7.537222222222222
5e3777b1f9af8b44146ccf86,2020-01-17 17:48:19+00:00,2020-01-18 03:13:45+00:00,2020-01-17 20:11:13+00:00,11.834,0002,CA-322,2-39-78-360,000000558,9.42388888888889
5e3777b1f9af8b44146ccf87,2020-01-17 17:50:24+00:00,2020-01-17 23:50:30+00:00,2020-01-17 22:37:03+00:00,20.497,0002,CA-324,2-39-79-376,000000515,6.001666666666667
5e3777b1f9af8b44146ccf88,2020-01-17 17:50:57+00:00,2020-01-18 01:28:47+00:00,2020-01-17 19:46:16+00:00,11.761,0002,CA-325,2-39-79-377,000001274,7.6305555555555555
5e3777b1f9af8b44146ccf89,2020-01-17 18:08:23+00:00,2020-01-18 01:54:11+00:00,2020-01-17 20:41:05+00:00,8.062,0002,CA-319,2-39-95-27,000002170,7.763333333333334
5e3777b1f9af8b44146ccf8a,2020-01-17 18:12:48+00:00,2020-01-18 01:58:07+00:00,2020-01-17 20:17:34+00:00,11.874,0002,CA-498,2-39-92-442,000001095,7.755277777777778
5e3777b1f9af8b44146ccf8b,2020-01-17 18:29:05+00:00,2020-01-17 21:53:26+00:00,2020-01-17 21:36:23+00:00,19.884,0002,CA-499,2-39-91-441,000000832,3.4058333333333333
5e3777b1f9af8b44146ccf8c,2020-01-17 20:37:37+00:00,2020-01-17 21:15:51+00:00,2020-01-17 21:07:58+00:00,0.808,0002,CA-489,2-39-79-380,,0.6372222222222222
5e3777b1f9af8b44146ccf8d,2020-01-17 21:07:47+00:00,2020-01-17 23:57:38+00:00,2020-01-17 22:16:56+00:00,1.798,0002,CA-317,2-39-91-437,000000560,2.8308333333333335
5e3777b1f9af8b44146ccf8e,2020-01-17 21:10:12+00:00,2020-01-18 02:41:21+00:00,2020-01-17 23:06:46+00:00,6.345,0002,CA-316,2-39-90-26,000001124,5.519166666666667
5e3777b1f9af8b44146ccf8f,2020-01-17 22:27:43+00:00,2020-01-18 00:47:03+00:00,2020-01-18 00:30:17+00:00,10.541,0002,CA-493,2-39-78-361,000001470,2.3222222222222224
5e3777b1f9af8b44146ccf90,2020-01-18 00:41:20+00:00,2020-01-18 02:32:20+00:00,2020-01-18 01:12:00+00:00,0.896,0002,CA-303,2-39-139-28,,1.85
5e3777b1f9af8b44146ccf91,2020-01-18 01:16:25+00:00,2020-01-18 01:40:43+00:00,2020-01-18 01:40:35+00:00,1.39,0002,CA-307,2-39-129-17,000005368,0.405
5e3777b1f9af8b44146ccf92,2020-01-18 01:22:55+00:00,2020-01-18 03:09:34+00:00,2020-01-18 02:00:48+00:00,1.779,0002,CA-309,2-39-127-19,000000562,1.7775
5e3777b1f9af8b44146ccf93,2020-01-18 03:25:06+00:00,2020-01-18 19:28:47+00:00,2020-01-18 14:37:10+00:00,39.954,0002,CA-325,2-39-79-377,000001509,16.06138888888889
5e38c91bf9af8b483237e296,2020-01-18 18:34:03+00:00,2020-01-18 18:59:12+00:00,2020-01-18 18:58:56+00:00,0.64,0002,CA-308,2-39-128-18,,0.4191666666666667
5e38c91bf9af8b483237e297,2020-01-18 18:48:29+00:00,2020-01-18 21:06:04+00:00,2020-01-18 20:09:58+00:00,3.959,0002,CA-315,2-39-89-25,000000743,2.2930555555555556
5e38c91bf9af8b483237e298,2020-01-18 20:19:49+00:00,2020-01-18 22:17:14+00:00,2020-01-18 22:14:24+00:00,5.862,0002,CA-309,2-39-127-19,000004622,1.9569444444444444
5e38c91bf9af8b483237e299,2020-01-18 22:43:59+00:00,2020-01-18 23:17:36+00:00,2020-01-18 23:14:22+00:00,0.903,0002,CA-309,2-39-127-19,,0.5602777777777778
5e38c91bf9af8b483237e29a,2020-01-18 23:31:24+00:00,2020-01-19 01:41:42+00:00,2020-01-19 01:09:58+00:00,5.122,0002,CA-307,2-39-129-17,000001920,2.171666666666667
5e3a1a9ef9af8b4c0698288e,2020-01-19 10:00:05+00:00,2020-01-19 17:03:51+00:00,2020-01-19 11:51:32+00:00,5.761,0002,CA-304,2-39-138-29,000001366,7.062777777777778
5e3a1a9ef9af8b4c0698288f,2020-01-19 18:22:12+00:00,2020-01-19 20:06:18+00:00,2020-01-19 20:00:07+00:00,4.848,0002,CA-315,2-39-89-25,000000743,1.735
5e3a1a9ef9af8b4c06982890,2020-01-19 20:48:12+00:00,2020-01-19 23:33:23+00:00,2020-01-19 23:33:18+00:00,9.755,0002,CA-315,2-39-89-25,000001108,2.7530555555555556
5e3a1a9ef9af8b4c06982891,2020-01-19 21:48:01+00:00,2020-01-20 01:52:56+00:00,2020-01-19 23:53:54+00:00,6.491,0002,CA-319,2-39-95-27,000005594,4.081944444444445
5e3a1a9ef9af8b4c06982892,2020-01-20 01:12:18+00:00,2020-01-20 02:57:32+00:00,2020-01-20 02:57:27+00:00,10.846,0002,CA-310,2-39-126-20,000001099,1.7538888888888888
