timestamp,precio,demanda,solar,eolica
2021-01-01 00:00:00,50.87,24623.0,10.0,6879.0
2021-01-01 01:00:00,48.19,23436.0,9.0,7001.0
2021-01-01 02:00:00,44.68,21319.0,10.0,7256.0
2021-01-01 03:00:00,38.5,19606.0,9.0,7951.0
2021-01-01 04:00:00,36.8,18753.0,0.0,8791.0
2021-01-01 05:00:00,36.55,18566.0,0.0,9209.0
2021-01-01 06:00:00,36.6,18808.0,19.0,9454.0
2021-01-01 07:00:00,36.55,19323.0,24.0,9970.0
2021-01-01 08:00:00,36.88333333333333,19471.0,51.0,10461.0
2021-01-01 09:00:00,37.21666666666666,20552.0,1010.0,10788.0
2021-01-01 10:00:00,37.55,22912.0,3278.0,10565.0
2021-01-01 11:00:00,37.3125,24840.0,4529.0,10593.0
2021-01-01 12:00:00,37.075,25771.0,5000.0,11267.0
2021-01-01 13:00:00,36.8375,26778.0,5252.0,11815.0
2021-01-01 14:00:00,36.6,26983.0,4739.0,11863.0
2021-01-01 15:00:00,35.5,25303.0,3893.0,11701.0
2021-01-01 16:00:00,36.0,24720.0,2344.0,11085.0
2021-01-01 17:00:00,38.5,25117.0,701.0,10391.0
2021-01-01 18:00:00,52.01,27183.0,78.0,10015.0
2021-01-01 19:00:00,55.16,28195.0,57.0,10110.0
2021-01-01 20:00:00,57.4,28787.0,56.0,10069.0
2021-01-01 21:00:00,53.86,29104.0,0.0,10395.0
2021-01-01 22:00:00,53.45,28316.0,58.0,10262.0
2021-01-01 23:00:00,49.72,26108.0,0.0,10258.0
2021-01-02 00:00:00,46.69,23648.0,0.0,10170.0
2021-01-02 01:00:00,42.43,21311.0,53.0,10165.0
2021-01-02 02:00:00,40.1,20039.0,13.0,10391.0
2021-01-02 03:00:00,39.11,19347.0,8.0,10516.0
2021-01-02 04:00:00,37.55,19171.0,0.0,10443.0
2021-01-02 05:00:00,37.7,19514.0,0.0,10690.0
2021-01-02 06:00:00,39.6,20700.0,7.0,11014.0
2021-01-02 07:00:00,43.34,22215.0,0.0,11119.0
2021-01-02 08:00:00,48.45,23843.0,57.0,11268.0
2021-01-02 09:00:00,51.6,26459.0,1274.0,11629.0
2021-01-02 10:00:00,52.0,28924.0,3458.0,11788.0
2021-01-02 11:00:00,51.25,29768.0,4888.0,11824.0
2021-01-02 12:00:00,50.56,29725.0,5703.0,12069.0
2021-01-02 13:00:00,50.57,30173.0,5831.0,12142.0
2021-01-02 14:00:00,49.510000000000005,30546.0,5705.0,12330.0
2021-01-02 15:00:00,48.45,29683.0,5297.0,12310.0
2021-01-02 16:00:00,50.25,29138.0,3936.0,12113.0
2021-01-02 17:00:00,54.23,29329.0,1525.0,11789.0
2021-01-02 18:00:00,58.65,31517.0,235.0,11613.0
2021-01-02 19:00:00,60.43,32595.0,41.0,11641.0
2021-01-02 20:00:00,60.03,33260.0,19.0,11425.0
2021-01-02 21:00:00,55.03,33270.0,0.0,11282.0
2021-01-02 22:00:00,52.25,31557.0,0.0,11216.0
2021-01-02 23:00:00,48.45,29084.0,20.0,11078.0
2021-01-03 00:00:00,46.11,26207.0,0.0,10886.0
2021-01-03 01:00:00,43.0,23617.0,0.0,10893.0
2021-01-03 02:00:00,39.55,21866.0,0.0,10613.0
2021-01-03 03:00:00,37.44,20953.0,19.0,10386.0
2021-01-03 04:00:00,35.64,20691.0,20.0,10293.0
2021-01-03 05:00:00,35.5,20714.0,0.0,10200.0
2021-01-03 06:00:00,36.14,21370.0,19.0,9993.0
2021-01-03 07:00:00,36.97,22239.0,0.0,9735.0
2021-01-03 08:00:00,38.92,23295.0,75.0,9460.0
2021-01-03 09:00:00,44.49,25415.0,1503.0,8830.0
2021-01-03 10:00:00,49.0,28051.0,3970.0,8341.0
2021-01-03 11:00:00,50.3,29297.0,5294.0,8400.0
2021-01-03 12:00:00,48.0,29284.0,5965.0,9056.0
2021-01-03 13:00:00,46.64,29834.0,6222.0,9775.0
2021-01-03 14:00:00,44.01,30081.0,6208.0,10189.0
2021-01-03 15:00:00,41.27,28923.0,5954.0,10199.0
2021-01-03 16:00:00,49.92,28065.0,4558.0,9703.0
2021-01-03 17:00:00,55.16,28473.0,1773.0,8837.0
2021-01-03 18:00:00,59.29,31061.0,224.0,8556.0
2021-01-03 19:00:00,61.09,32685.0,26.0,8225.0
2021-01-03 20:00:00,60.0,33529.0,24.0,8060.0
2021-01-03 21:00:00,59.4,33523.0,0.0,8337.0
2021-01-03 22:00:00,55.36,31913.0,0.0,7818.0
2021-01-03 23:00:00,53.06,28914.0,23.0,6764.0
2021-01-04 00:00:00,50.23,25976.0,10.0,6242.0
2021-01-04 01:00:00,47.01,23647.0,8.0,6155.0
2021-01-04 02:00:00,43.79,22424.0,0.0,6241.0
2021-01-04 03:00:00,41.65,21698.0,0.0,6056.0
2021-01-04 04:00:00,41.62,21645.0,0.0,5955.0
2021-01-04 05:00:00,44.5,22403.0,0.0,5861.0
2021-01-04 06:00:00,56.0,24907.0,11.0,5801.0
2021-01-04 07:00:00,62.0,28440.0,14.0,5729.0
2021-01-04 08:00:00,64.84,31803.0,66.0,5571.0
2021-01-04 09:00:00,68.25,34825.0,1221.0,5236.0
2021-01-04 10:00:00,65.97,36333.0,3064.0,4847.0
2021-01-04 11:00:00,63.93,36518.0,4007.0,5122.0
2021-01-04 12:00:00,63.94,36295.0,4343.0,5697.0
2021-01-04 13:00:00,62.955,36733.0,4376.0,5982.0
2021-01-04 14:00:00,61.97,36336.0,4107.0,6080.0
2021-01-04 15:00:00,62.45,35425.0,3448.0,6087.0
2021-01-04 16:00:00,63.9,34863.0,2236.0,5525.0
2021-01-04 17:00:00,67.02,35077.0,774.0,4569.0
2021-01-04 18:00:00,71.05,36517.0,128.0,4313.0
2021-01-04 19:00:00,72.6,37315.0,56.0,4886.0
2021-01-04 20:00:00,70.0,37926.0,54.0,5083.0
2021-01-04 21:00:00,66.0,37522.0,0.0,5194.0
2021-01-04 22:00:00,62.48,34911.0,46.0,5084.0
2021-01-04 23:00:00,61.25,31524.0,38.0,4779.0
2021-01-05 00:00:00,64.68,28629.0,0.0,4406.0
2021-01-05 01:00:00,56.25,26007.0,0.0,4122.0
2021-01-05 02:00:00,51.86,24515.0,0.0,4166.0
2021-01-05 03:00:00,50.91,23805.0,0.0,4261.0
2021-01-05 04:00:00,50.56,23637.0,0.0,4032.0
2021-01-05 05:00:00,51.25,24226.0,0.0,3730.0
2021-01-05 06:00:00,58.45,26565.0,0.0,3650.0
2021-01-05 07:00:00,68.3,29891.0,0.0,3456.0
2021-01-05 08:00:00,70.41,32948.0,66.0,3193.0
2021-01-05 09:00:00,75.0,35850.0,916.0,2880.0
2021-01-05 10:00:00,73.48,37202.0,2868.0,2317.0
2021-01-05 11:00:00,72.31,37236.0,4047.0,2124.0
2021-01-05 12:00:00,71.35,36713.0,4744.0,2087.0
2021-01-05 13:00:00,72.52,36820.0,5024.0,2364.0
2021-01-05 14:00:00,69.75,36247.0,4782.0,2454.0
2021-01-05 15:00:00,68.29,35291.0,4087.0,2398.0
2021-01-05 16:00:00,69.75,34839.0,2869.0,2381.0
2021-01-05 17:00:00,71.9,34890.0,1052.0,2248.0
2021-01-05 18:00:00,80.0,36082.0,363.0,2275.0
2021-01-05 19:00:00,77.995,36464.0,107.0,2524.0
2021-01-05 20:00:00,75.99,36602.0,45.0,2753.0
2021-01-05 21:00:00,75.39,35938.0,0.0,3016.0
2021-01-05 22:00:00,72.69,33572.0,0.0,3094.0
2021-01-05 23:00:00,70.0,30833.0,46.0,3076.0
2021-01-06 00:00:00,69.02,28088.0,0.0,3090.0
2021-01-06 01:00:00,67.54,25302.0,0.0,3098.0
2021-01-06 02:00:00,60.39,23593.0,0.0,3107.0
2021-01-06 03:00:00,55.75,22740.0,0.0,2911.0
2021-01-06 04:00:00,55.16,22339.0,0.0,2742.0
2021-01-06 05:00:00,53.51,22301.0,0.0,2629.0
2021-01-06 06:00:00,55.18,22725.0,45.0,2410.0
2021-01-06 07:00:00,67.61,23680.0,0.0,2236.0
2021-01-06 08:00:00,70.0,24486.0,84.0,2237.0
2021-01-06 09:00:00,73.54,27094.0,990.0,2161.0
2021-01-06 10:00:00,75.95,29418.0,2574.0,2022.0
2021-01-06 11:00:00,77.18,30403.0,3717.0,2134.0
2021-01-06 12:00:00,77.01,30132.0,4154.0,2287.0
2021-01-06 13:00:00,73.79,30517.0,4231.0,2509.0
2021-01-06 14:00:00,73.02,30396.0,4211.0,2709.0
2021-01-06 15:00:00,70.89,29103.0,3014.0,2762.0
2021-01-06 16:00:00,72.85,28535.0,1531.0,2784.0
2021-01-06 17:00:00,78.0,28754.0,304.0,2853.0
2021-01-06 18:00:00,83.35,30761.0,43.0,3257.0
2021-01-06 19:00:00,90.0,31962.0,38.0,3325.0
2021-01-06 20:00:00,79.6,33058.0,39.0,3837.0
2021-01-06 21:00:00,75.4,33517.0,0.0,4138.0
2021-01-06 22:00:00,72.1,32531.0,0.0,4421.0
2021-01-06 23:00:00,67.54,29736.0,0.0,4394.0
2021-01-07 00:00:00,77.0,27093.0,0.0,4364.0
2021-01-07 01:00:00,65.85,24842.0,0.0,4432.0
2021-01-07 02:00:00,63.78,23472.0,38.0,4375.0
2021-01-07 03:00:00,59.31,22964.0,39.0,4197.0
2021-01-07 04:00:00,58.0,22959.0,38.0,4057.0
2021-01-07 05:00:00,60.65,23790.0,39.0,3956.0
2021-01-07 06:00:00,65.0,26704.0,38.0,4055.0
2021-01-07 07:00:00,83.98,30733.0,0.0,4211.0
2021-01-07 08:00:00,95.02,34213.0,44.0,4311.0
2021-01-07 09:00:00,99.0,37219.0,218.0,4380.0
2021-01-07 10:00:00,100.0,39272.0,638.0,4030.0
2021-01-07 11:00:00,99.97,40251.0,1078.0,3486.0
2021-01-07 12:00:00,99.94,40656.0,1446.0,3145.0
2021-01-07 13:00:00,99.91,41268.0,1568.0,2836.0
2021-01-07 14:00:00,99.88,40611.0,1485.0,2734.0
2021-01-07 15:00:00,99.85,39366.0,1255.0,2716.0
2021-01-07 16:00:00,97.85,38693.0,888.0,2831.0
2021-01-07 17:00:00,100.0,38737.0,243.0,3160.0
2021-01-07 18:00:00,106.95,39648.0,56.0,3983.0
2021-01-07 19:00:00,108.97,40066.0,51.0,4866.0
2021-01-07 20:00:00,101.85,40245.0,52.0,5494.0
2021-01-07 21:00:00,101.17,39164.0,0.0,6033.0
2021-01-07 22:00:00,100.0,36132.0,0.0,6486.0
2021-01-07 23:00:00,90.0,32357.0,53.0,6414.0
2021-01-08 00:00:00,95.98,29587.0,52.0,6577.0
2021-01-08 01:00:00,77.93,27074.0,53.0,7297.0
2021-01-08 02:00:00,69.55,25717.0,52.0,8063.0
2021-01-08 03:00:00,65.0,25047.0,53.0,8571.0
2021-01-08 04:00:00,60.0,24903.0,0.0,8731.0
2021-01-08 05:00:00,61.1,25493.0,0.0,8891.0
2021-01-08 06:00:00,69.51,28088.0,52.0,9269.0
2021-01-08 07:00:00,86.93,32175.0,51.0,9864.0
2021-01-08 08:00:00,103.54,35567.0,59.0,10022.0
2021-01-08 09:00:00,110.45,38392.0,254.0,10024.0
2021-01-08 10:00:00,110.0,40389.0,691.0,9817.0
2021-01-08 11:00:00,110.45,41348.0,989.0,9530.0
2021-01-08 12:00:00,110.0,41470.0,1158.0,9205.0
2021-01-08 13:00:00,108.875,41754.0,1181.0,9338.0
2021-01-08 14:00:00,107.75,40766.0,940.0,9454.0
2021-01-08 15:00:00,100.98,39187.0,616.0,9630.0
2021-01-08 16:00:00,100.36,38297.0,335.0,9791.0
2021-01-08 17:00:00,110.0,38227.0,104.0,10059.0
2021-01-08 18:00:00,113.37,39170.0,51.0,10194.0
2021-01-08 19:00:00,114.89,39450.0,50.0,10206.0
2021-01-08 20:00:00,110.0,39279.0,0.0,10060.0
2021-01-08 21:00:00,103.725,38330.0,0.0,10116.0
2021-01-08 22:00:00,97.45,35554.0,0.0,10103.0
2021-01-08 23:00:00,74.49,32405.0,0.0,9920.0
2021-01-09 00:00:00,70.17,29894.0,0.0,10076.0
2021-01-09 01:00:00,61.64,27234.0,0.0,10011.0
2021-01-09 02:00:00,55.96,25513.0,49.0,10086.0
2021-01-09 03:00:00,51.88,24582.0,48.0,10156.0
2021-01-09 04:00:00,50.25,24202.0,0.0,10197.0
2021-01-09 05:00:00,50.82,24132.0,49.0,10465.0
2021-01-09 06:00:00,51.39,24592.0,47.0,10480.0
2021-01-09 07:00:00,55.62,25865.0,0.0,10590.0
2021-01-09 08:00:00,60.39,27450.0,54.0,10683.0
2021-01-09 09:00:00,72.03,30246.0,263.0,10576.0
2021-01-09 10:00:00,92.01,33177.0,956.0,10491.0
2021-01-09 11:00:00,95.98,34617.0,1684.0,10865.0
2021-01-09 12:00:00,75.02,34862.0,2100.0,11183.0
2021-01-09 13:00:00,75.03,35506.0,2341.0,11238.0
2021-01-09 14:00:00,76.64,35346.0,2422.0,10993.0
2021-01-09 15:00:00,72.85,33890.0,2206.0,10780.0
2021-01-09 16:00:00,75.5,32679.0,1595.0,10604.0
2021-01-09 17:00:00,100.0,32573.0,707.0,10178.0
2021-01-09 18:00:00,114.89,34132.0,149.0,9893.0
2021-01-09 19:00:00,120.0,35176.0,46.0,9608.0
2021-01-09 20:00:00,121.24,35888.0,45.0,9368.0
2021-01-09 21:00:00,120.69,35645.0,44.0,9040.0
2021-01-09 22:00:00,115.0,33874.0,0.0,8938.0
2021-01-09 23:00:00,101.41,31158.0,0.0,9042.0
2021-01-10 00:00:00,62.0,28161.0,0.0,9016.0
2021-01-10 01:00:00,55.75,25488.0,43.0,9187.0
2021-01-10 02:00:00,53.14,23850.0,0.0,9383.0
2021-01-10 03:00:00,49.03,22951.0,44.0,9796.0
2021-01-10 04:00:00,48.45,22506.0,0.0,10209.0
2021-01-10 05:00:00,49.07,22374.0,0.0,10460.0
2021-01-10 06:00:00,50.87,22795.0,43.0,10656.0
2021-01-10 07:00:00,50.23,23537.0,42.0,10887.0
2021-01-10 08:00:00,51.6,24500.0,59.0,10797.0
2021-01-10 09:00:00,57.43,26991.0,397.0,10597.0
2021-01-10 10:00:00,60.9,30162.0,1257.0,10516.0
2021-01-10 11:00:00,61.53,32186.0,2243.0,10492.0
2021-01-10 12:00:00,60.39,32873.0,2687.0,10443.0
2021-01-10 13:00:00,56.41,33992.0,3145.0,10616.0
2021-01-10 14:00:00,56.99,34111.0,3039.0,10779.0
2021-01-10 15:00:00,56.41,32375.0,2914.0,10889.0
2021-01-10 16:00:00,56.52,31393.0,2091.0,10953.0
2021-01-10 17:00:00,62.6,31243.0,918.0,11047.0
2021-01-10 18:00:00,95.0,33255.0,148.0,11122.0
2021-01-10 19:00:00,107.75,34720.0,86.0,11197.0
2021-01-10 20:00:00,110.29,35855.0,50.0,11321.0
2021-01-10 21:00:00,110.0,35730.0,44.0,11448.0
2021-01-10 22:00:00,100.36,33949.0,45.0,11495.0
2021-01-10 23:00:00,67.78,30835.0,0.0,11380.0
2021-01-11 00:00:00,58.25,27591.0,0.0,11205.0
2021-01-11 01:00:00,53.19,25365.0,0.0,10796.0
2021-01-11 02:00:00,50.87,24162.0,38.0,10593.0
2021-01-11 03:00:00,47.69,23598.0,37.0,10561.0
2021-01-11 04:00:00,46.36,23529.0,0.0,10403.0
2021-01-11 05:00:00,52.3,24290.0,0.0,10328.0
2021-01-11 06:00:00,62.51,27253.0,43.0,10290.0
2021-01-11 07:00:00,77.9,31826.0,48.0,10062.0
2021-01-11 08:00:00,95.98,35427.0,81.0,9756.0
2021-01-11 09:00:00,98.42,37741.0,1200.0,9551.0
2021-01-11 10:00:00,95.98,39010.0,3294.0,9319.0
2021-01-11 11:00:00,83.35,39250.0,4600.0,9158.0
2021-01-11 12:00:00,80.0,38788.0,5288.0,9075.0
2021-01-11 13:00:00,80.98,38926.0,5783.0,8869.0
2021-01-11 14:00:00,77.75,38061.0,5936.0,8989.0
2021-01-11 15:00:00,75.02,37192.0,5504.0,9081.0
2021-01-11 16:00:00,83.35,36709.0,4426.0,8972.0
2021-01-11 17:00:00,98.13,36932.0,2027.0,8971.0
2021-01-11 18:00:00,109.37,39064.0,318.0,9495.0
2021-01-11 19:00:00,120.0,40559.0,72.0,9842.0
2021-01-11 20:00:00,121.14,40942.0,55.0,9844.0
2021-01-11 21:00:00,120.0,40053.0,52.0,9418.0
2021-01-11 22:00:00,105.0,36996.0,0.0,9069.0
2021-01-11 23:00:00,85.26,33194.0,51.0,8592.0
2021-01-12 00:00:00,75.32,30204.0,0.0,7988.0
2021-01-12 01:00:00,62.5,27821.0,0.0,7358.0
2021-01-12 02:00:00,56.5,26584.0,0.0,6726.0
2021-01-12 03:00:00,55.68,26019.0,39.0,6456.0
2021-01-12 04:00:00,55.18,25941.0,36.0,6609.0
2021-01-12 05:00:00,56.01,26462.0,0.0,6747.0
2021-01-12 06:00:00,66.64,29098.0,35.0,6845.0
2021-01-12 07:00:00,84.05,33472.0,0.0,6991.0
2021-01-12 08:00:00,98.42,37012.0,100.0,6901.0
2021-01-12 09:00:00,103.04,38973.0,1615.0,6853.0
2021-01-12 10:00:00,100.69,40083.0,4117.0,6474.0
2021-01-12 11:00:00,98.13,40064.0,5491.0,6239.0
2021-01-12 12:00:00,94.05,39594.0,6302.0,6059.0
2021-01-12 13:00:00,91.33,39572.0,6523.0,6071.0
2021-01-12 14:00:00,88.61,38618.0,6630.0,6366.0
2021-01-12 15:00:00,74.37,37635.0,6533.0,6587.0
2021-01-12 16:00:00,75.03,37157.0,5298.0,6782.0
2021-01-12 17:00:00,88.05,37450.0,2374.0,7289.0
2021-01-12 18:00:00,102.05,39561.0,404.0,8060.0
2021-01-12 19:00:00,110.89,41112.0,109.0,8314.0
2021-01-12 20:00:00,114.02,41562.0,62.0,8228.0
2021-01-12 21:00:00,107.99,40499.0,48.0,8279.0
2021-01-12 22:00:00,90.0,37523.0,0.0,8180.0
2021-01-12 23:00:00,70.61,33619.0,0.0,7988.0
2021-01-13 00:00:00,74.91,30559.0,0.0,8079.0
2021-01-13 01:00:00,72.5,28069.0,0.0,7971.0
2021-01-13 02:00:00,65.0,26765.0,0.0,8029.0
2021-01-13 03:00:00,63.0,26270.0,0.0,8051.0
2021-01-13 04:00:00,61.35,26143.0,0.0,7903.0
2021-01-13 05:00:00,64.85,26789.0,0.0,7905.0
2021-01-13 06:00:00,74.01,29433.0,47.0,8045.0
2021-01-13 07:00:00,89.0,33995.0,48.0,8297.0
2021-01-13 08:00:00,97.48,37436.0,114.0,8156.0
2021-01-13 09:00:00,99.0,39270.0,1660.0,7844.0
2021-01-13 10:00:00,98.37,40279.0,4244.0,7454.0
2021-01-13 11:00:00,97.84,40012.0,5732.0,6802.0
2021-01-13 12:00:00,97.12,39385.0,6476.0,6431.0
2021-01-13 13:00:00,97.3,39307.0,6674.0,6421.0
2021-01-13 14:00:00,97.48,38201.0,6705.0,6415.0
2021-01-13 15:00:00,97.12,37369.0,6524.0,6247.0
2021-01-13 16:00:00,98.37,36899.0,5411.0,6267.0
2021-01-13 17:00:00,100.44,37021.0,2468.0,6598.0
2021-01-13 18:00:00,102.03,39154.0,439.0,6915.0
2021-01-13 19:00:00,109.42,40633.0,142.0,7099.0
2021-01-13 20:00:00,112.84,41026.0,81.0,7225.0
2021-01-13 21:00:00,103.75,39911.0,77.0,7281.0
2021-01-13 22:00:00,100.44,36940.0,54.0,7343.0
2021-01-13 23:00:00,85.01,33282.0,52.0,7465.0
2021-01-14 00:00:00,95.0,30129.0,0.0,7586.0
2021-01-14 01:00:00,70.35,27899.0,0.0,7868.0
2021-01-14 02:00:00,67.65,26590.0,48.0,7785.0
2021-01-14 03:00:00,62.15,26001.0,37.0,8210.0
2021-01-14 04:00:00,60.0,25777.0,36.0,8586.0
2021-01-14 05:00:00,60.39,26539.0,0.0,8778.0
2021-01-14 06:00:00,67.65,29191.0,0.0,8963.0
2021-01-14 07:00:00,83.22,33782.0,0.0,9217.0
2021-01-14 08:00:00,95.0,37218.0,101.0,9305.0
2021-01-14 09:00:00,98.13,39019.0,1517.0,9053.0
2021-01-14 10:00:00,97.0,39921.0,3847.0,8677.0
2021-01-14 11:00:00,95.0,39663.0,5222.0,8305.0
2021-01-14 12:00:00,88.75,39067.0,5966.0,8293.0
2021-01-14 13:00:00,88.31,38847.0,6165.0,8416.0
2021-01-14 14:00:00,88.75,37873.0,6185.0,8400.0
2021-01-14 15:00:00,82.87,37004.0,5859.0,8953.0
2021-01-14 16:00:00,88.75,36866.0,4515.0,9292.0
2021-01-14 17:00:00,95.98,37365.0,2040.0,9658.0
2021-01-14 18:00:00,100.17,39323.0,356.0,9804.0
2021-01-14 19:00:00,103.68,40690.0,76.0,9654.0
2021-01-14 20:00:00,107.72,40988.0,38.0,9868.0
2021-01-14 21:00:00,102.89,39810.0,0.0,9766.0
2021-01-14 22:00:00,99.05,36953.0,0.0,9840.0
2021-01-14 23:00:00,95.59,33363.0,0.0,9613.0
2021-01-15 00:00:00,68.85,30407.0,0.0,9313.0
2021-01-15 01:00:00,60.0,28111.0,40.0,9152.0
2021-01-15 02:00:00,55.48,26882.0,50.0,9166.0
2021-01-15 03:00:00,54.6,26295.0,55.0,8961.0
2021-01-15 04:00:00,52.7,26072.0,61.0,8997.0
2021-01-15 05:00:00,54.4,26813.0,63.0,9081.0
2021-01-15 06:00:00,62.97,29477.0,62.0,8883.0
2021-01-15 07:00:00,77.94,33980.0,0.0,9073.0
2021-01-15 08:00:00,90.04,37176.0,130.0,9126.0
2021-01-15 09:00:00,97.76,38860.0,1482.0,9199.0
2021-01-15 10:00:00,90.69,39686.0,3758.0,8947.0
2021-01-15 11:00:00,86.97,39509.0,5134.0,8568.0
2021-01-15 12:00:00,79.25,38798.0,5897.0,8397.0
2021-01-15 13:00:00,76.64,38552.0,6127.0,8641.0
2021-01-15 14:00:00,77.14,37549.0,6156.0,8796.0
2021-01-15 15:00:00,76.98,36381.0,5770.0,8935.0
2021-01-15 16:00:00,82.0,35774.0,4732.0,9107.0
2021-01-15 17:00:00,88.22,35707.0,2308.0,9153.0
2021-01-15 18:00:00,98.02,37489.0,369.0,9610.0
2021-01-15 19:00:00,96.01,39059.0,74.0,9873.0
2021-01-15 20:00:00,98.02,39313.0,61.0,9703.0
2021-01-15 21:00:00,94.29,38633.0,0.0,9695.0
2021-01-15 22:00:00,84.12,36112.0,0.0,9809.0
2021-01-15 23:00:00,79.0,32791.0,60.0,9868.0
2021-01-16 00:00:00,64.37,30254.0,0.0,9932.0
2021-01-16 01:00:00,59.91,27810.0,0.0,9964.0
2021-01-16 02:00:00,55.1,26272.0,0.0,10017.0
2021-01-16 03:00:00,52.2,25508.0,59.0,10010.0
2021-01-16 04:00:00,52.0,25097.0,60.0,9956.0
2021-01-16 05:00:00,52.78,25043.0,59.0,9873.0
2021-01-16 06:00:00,53.56,25655.0,58.0,9305.0
2021-01-16 07:00:00,54.3,27099.0,59.0,8896.0
2021-01-16 08:00:00,61.96,28762.0,134.0,8186.0
2021-01-16 09:00:00,66.69,31652.0,1712.0,7501.0
2021-01-16 10:00:00,70.09,33893.0,4319.0,6716.0
2021-01-16 11:00:00,69.05,34219.0,5872.0,5898.0
2021-01-16 12:00:00,68.05,33508.0,6542.0,5426.0
2021-01-16 13:00:00,66.69,33583.0,6714.0,5158.0
2021-01-16 14:00:00,67.54,33084.0,6749.0,5192.0
2021-01-16 15:00:00,65.5,31803.0,6481.0,5292.0
2021-01-16 16:00:00,66.69,30932.0,5403.0,5419.0
2021-01-16 17:00:00,70.09,30767.0,2624.0,5478.0
2021-01-16 18:00:00,83.94,32954.0,527.0,5967.0
2021-01-16 19:00:00,88.82,34712.0,186.0,6238.0
2021-01-16 20:00:00,93.79,35453.0,150.0,6326.0
2021-01-16 21:00:00,89.03,35500.0,104.0,6479.0
2021-01-16 22:00:00,83.67,33979.0,101.0,6576.0
2021-01-16 23:00:00,70.24,31098.0,93.0,6549.0
2021-01-17 00:00:00,66.05,28122.0,63.0,6393.0
2021-01-17 01:00:00,60.0,25574.0,0.0,6540.0
2021-01-17 02:00:00,55.25,24001.0,61.0,6496.0
2021-01-17 03:00:00,55.0,23168.0,49.0,6473.0
2021-01-17 04:00:00,54.99,22799.0,48.0,6688.0
2021-01-17 05:00:00,55.07666666666667,22738.0,0.0,6952.0
2021-01-17 06:00:00,55.16333333333333,23228.0,0.0,6965.0
2021-01-17 07:00:00,55.25,24144.0,0.0,7110.0
2021-01-17 08:00:00,55.68,25130.0,131.0,7291.0
2021-01-17 09:00:00,59.69,27429.0,1774.0,6804.0
2021-01-17 10:00:00,61.17,29783.0,4370.0,6243.0
2021-01-17 11:00:00,62.4,30731.0,6045.0,5894.0
2021-01-17 12:00:00,63.45,30680.0,6687.0,5903.0
2021-01-17 13:00:00,61.75,31202.0,6772.0,6663.0
2021-01-17 14:00:00,61.69,31145.0,6776.0,6900.0
2021-01-17 15:00:00,55.18,29869.0,6491.0,7095.0
2021-01-17 16:00:00,60.6,28793.0,5144.0,7036.0
2021-01-17 17:00:00,67.05,28782.0,2270.0,7286.0
2021-01-17 18:00:00,72.0,31474.0,349.0,7583.0
2021-01-17 19:00:00,82.01,33674.0,121.0,7619.0
2021-01-17 20:00:00,86.6,34987.0,97.0,7234.0
2021-01-17 21:00:00,87.84,34889.0,92.0,6554.0
2021-01-17 22:00:00,83.67,33277.0,0.0,6220.0
2021-01-17 23:00:00,70.97,30439.0,66.0,5911.0
2021-01-18 00:00:00,81.28,27432.0,60.0,5407.0
2021-01-18 01:00:00,79.53,25470.0,61.0,5184.0
2021-01-18 02:00:00,72.05,24303.0,59.0,4826.0
2021-01-18 03:00:00,70.5,23621.0,58.0,4512.0
2021-01-18 04:00:00,70.0,23806.0,59.0,4348.0
2021-01-18 05:00:00,74.69,24699.0,0.0,4122.0
2021-01-18 06:00:00,77.84,28039.0,0.0,3821.0
2021-01-18 07:00:00,80.22,32878.0,0.0,3800.0
2021-01-18 08:00:00,83.59,36401.0,132.0,3669.0
2021-01-18 09:00:00,85.66,38053.0,1714.0,3087.0
2021-01-18 10:00:00,83.05,38858.0,4380.0,2365.0
2021-01-18 11:00:00,77.84,38617.0,5971.0,1925.0
2021-01-18 12:00:00,77.69,37937.0,6740.0,1669.0
2021-01-18 13:00:00,76.59,37759.0,6797.0,1549.0
2021-01-18 14:00:00,73.22,36848.0,6787.0,1502.0
2021-01-18 15:00:00,72.05,35898.0,6527.0,1372.0
2021-01-18 16:00:00,75.84,35284.0,5384.0,1114.0
2021-01-18 17:00:00,82.89,35324.0,2526.0,974.0
2021-01-18 18:00:00,92.81,37082.0,408.0,979.0
2021-01-18 19:00:00,110.9,38802.0,106.0,939.0
2021-01-18 20:00:00,115.98,39301.0,72.0,1105.0
2021-01-18 21:00:00,99.01,38061.0,53.0,1430.0
2021-01-18 22:00:00,83.39,35118.0,0.0,1752.0
2021-01-18 23:00:00,73.21,31648.0,56.0,2266.0
2021-01-19 00:00:00,84.05,29207.0,50.0,2893.0
2021-01-19 01:00:00,70.79,27082.0,40.0,3661.0
2021-01-19 02:00:00,63.05,25872.0,38.0,4180.0
2021-01-19 03:00:00,59.5,25522.0,40.0,4647.0
2021-01-19 04:00:00,58.22,25324.0,41.0,5127.0
2021-01-19 05:00:00,59.35,26147.0,0.0,5539.0
2021-01-19 06:00:00,61.8,29007.0,38.0,5797.0
2021-01-19 07:00:00,74.39,33607.0,0.0,5924.0
2021-01-19 08:00:00,91.2,36889.0,110.0,6072.0
2021-01-19 09:00:00,93.72,38546.0,1470.0,6239.0
2021-01-19 10:00:00,91.79,39198.0,3725.0,6011.0
2021-01-19 11:00:00,86.48,38773.0,4774.0,5720.0
2021-01-19 12:00:00,84.0,38028.0,5041.0,5697.0
