Version,Escenario,N,Coste_Neto_media,Coste_Neto_std,Coste_Neto_ic95,coste_H2_kg_media,coste_H2_kg_std,coste_H2_kg_ic95,Autoconsumo_pct_media,Autoconsumo_pct_std,Autoconsumo_pct_ic95,Autarquia_pct_media,Autarquia_pct_std,Autarquia_pct_ic95,E_Import_Red_media,E_Import_Red_std,E_Import_Red_ic95,E_Export_Red_media,E_Export_Red_std,E_Export_Red_ic95,E_Comp_media,E_Comp_std,E_Comp_ic95,kg_H2_EL_media,kg_H2_EL_std,kg_H2_EL_ic95,kg_H2_Dem_media,kg_H2_Dem_std,kg_H2_Dem_ic95,Conmutaciones_El_media,Conmutaciones_El_std,Conmutaciones_El_ic95,Conmutaciones_FC_media,Conmutaciones_FC_std,Conmutaciones_FC_ic95,LOH_High_media_media,LOH_High_media_std,LOH_High_media_ic95,LOH_High_min_media,LOH_High_min_std,LOH_High_min_ic95,pct_tiempo_critico_media,pct_tiempo_critico_std,pct_tiempo_critico_ic95,pct_tiempo_LOH_negativo_media,pct_tiempo_LOH_negativo_std,pct_tiempo_LOH_negativo_ic95,mae_prevision_precio_media,mae_prevision_precio_std,mae_prevision_precio_ic95,balance_pct_media,balance_pct_std,balance_pct_ic95,t_run_El_pct_media,t_run_El_pct_std,t_run_El_pct_ic95,E_Bat_carga_media,E_Bat_carga_std,E_Bat_carga_ic95,E_Bat_desc_media,E_Bat_desc_std,E_Bat_desc_ic95,coste_energia_H2_media,coste_energia_H2_std,coste_energia_H2_ic95,Coste_Import_media,Coste_Import_std,Coste_Import_ic95,Ingreso_Export_media,Ingreso_Export_std,Ingreso_Export_ic95,precio_medio_import_media,precio_medio_import_std,precio_medio_import_ic95,dSOC_pct_media,dSOC_pct_std,dSOC_pct_ic95,d_kg_H2_high_media,d_kg_H2_high_std,d_kg_H2_high_ic95,d_kg_H2_low_media,d_kg_H2_low_std,d_kg_H2_low_ic95,dias_sim_media,dias_sim_std,dias_sim_ic95,dE_bat_kWh_media,dE_bat_kWh_std,dE_bat_kWh_ic95,precio_valoracion_media,precio_valoracion_std,precio_valoracion_ic95,V_terminal_media,V_terminal_std,V_terminal_ic95,Coste_corregido_media,Coste_corregido_std,Coste_corregido_ic95,kg_H2_no_servido_media,kg_H2_no_servido_std,kg_H2_no_servido_ic95,Coste_H2_deficit_media,Coste_H2_deficit_std,Coste_H2_deficit_ic95,Coste_total_H2_media,Coste_total_H2_std,Coste_total_H2_ic95,kg_H2_high_ini_media,kg_H2_high_ini_std,kg_H2_high_ini_ic95,kg_H2_high_fin_media,kg_H2_high_fin_std,kg_H2_high_fin_ic95,LOH_High_fin_media,LOH_High_fin_std,LOH_High_fin_ic95,bar_H2_high_fin_media,bar_H2_high_fin_std,bar_H2_high_fin_ic95,valor_H2_rem_media,valor_H2_rem_std,valor_H2_rem_ic95,valor_bat_rem_media,valor_bat_rem_std,valor_bat_rem_ic95,SOC_fin_pct_media,SOC_fin_pct_std,SOC_fin_pct_ic95
A,E2_lab_nublado,10,57.6505203879709,36.2749700020116,25.9495503048177,6.56720568496421,0.526020667244563,0.376292516996695,91.6090231530458,0.764197160426739,0.54667371623444,60.5879604083505,17.9930935557567,12.8714837348868,461.901702317571,249.463027113855,178.455099230244,65.7767365353774,5.99052961285659,4.28536672897873,14.9655905852716,7.54514925001186,5.39747462257536,15.8370507827468,4.20609241261527,3.00885725451515,22.45710959016,6.66564919552194,4.76831818479442,4,1.15470053837925,0.826023004457642,0,0,0,57.2837996510596,12.4516121803236,8.90734676366291,17.5265988254675,20.1441127221935,14.4102301504726,56.1395122741635,13.8621385275557,9.916376527209,0.108910776495642,0.219600378621842,0.157092647400908,24.4825658894636,3.74488903314848e-15,2.67893223195657e-15,4.79603167231342e-15,1.10276224133149e-15,7.8886858498017e-16,40.5241837478733,6.74587099520867,4.82570540320972,235.837401107632,23.726724593941,16.9730762943397,124.822526587042,54.3045393137963,38.8471272236797,105.452544139852,32.6052666390889,23.3244026612872,66.3683927561634,36.062574820267,25.7976119447618,8.71787236819251,0.814412208395939,0.582595397582855,141.315927276419,14.7554299054779,10.5553986834497,10.907230691272,4.56960147182045,3.26889597040047,-7.57357754290698,6.39215476103973,4.57267205234303,1.03235169811027,2.07004017737046,1.48081753651869,1,0,0,109.07230691272,45.6960147182045,32.6889597040047,141.315927276419,14.7554299054779,10.5553986834497,-46.514315686157,51.7008110121609,36.9845322018335,104.164836074128,45.2075049500578,32.3395008677269,0.748003650240007,1.50992127321021,1.08013261026294,5.98402920192006,12.0793701856817,8.64106088210354,110.148865276048,47.6990534442794,34.1218472896291,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,8.43929003295642,6.39215476103973,4.57267205234303,42.1625420579993,31.9350908549311,22.8449877858756,295.137794405995,223.545635984518,159.914914501129,67.5143202636513,51.1372380883179,36.5813764187443,114.559265379159,15.0010072186364,10.7310741103674,80.9072306912719,4.56960147182045,3.26889597040047
A_8,E2_lab_nublado,10,69.7388092185668,34.2537731404401,24.5036731715663,6.71485254306357,0.420974803264473,0.301147232754883,91.7708919703376,0.874853596241535,0.625832561784653,56.0052073371902,14.8367918718765,10.6136015279963,536.533520410929,227.39815981248,162.670844026878,64.5078494031049,6.85796368606294,4.90589168372116,16.1346211569931,6.12705563480708,4.38303156162572,17.3391362429904,4.51492546959144,3.22978311461508,22.45710959016,6.66564919552194,4.76831818479442,4.3,0.948683298050514,0.678647148839461,0,0,0,57.9414617155556,11.3828221894395,8.14278046265163,17.5265988254675,20.1441127221935,14.4102301504726,56.1395122741635,13.8621385275557,9.916376527209,0.108910776495642,0.219600378621842,0.157092647400908,24.0583492914836,3.74488903314848e-15,2.67893223195657e-15,5.12169956578904e-15,9.02168761399753e-16,6.45372653818314e-16,43.0810985983959,6.69159608475285,4.78687947119421,235.837401107632,23.726724593941,16.9730762943397,124.822526587042,54.3045393137963,38.8471272236797,117.540832970448,34.3287160158644,24.5572840750543,78.253631334005,33.8272841122427,24.1985812999245,8.51482211543821,0.968372621904776,0.692732042632501,145.738877066948,10.8829542772353,7.78519649958323,10.907230691272,4.56960147182045,3.26889597040047,-6.38916443416381,5.88212443501188,4.20781833636454,1.33236344621943,1.90592869059272,1.36341925110313,1,0,0,109.07230691272,45.6960147182045,32.6889597040047,145.738877066948,10.8829542772353,7.78519649958323,-36.8346230341743,45.7313876575754,32.7142639804682,106.573432252741,46.4762066659553,33.2470754018109,0.74800365024,1.50992127321019,1.08013261026293,5.98402920192,12.0793701856816,8.64106088210345,112.557461454661,50.2386055096001,35.9385333976283,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,9.62370314169959,5.88212443501188,4.20781833636454,48.0798487646555,29.3869884685896,21.0221851466859,336.558941352588,205.708919280128,147.155296026801,76.9896251335967,47.0569954800951,33.6625466909164,117.882427768126,10.3480155793684,7.40252440779318,80.9072306912719,4.56960147182045,3.26889597040047
A_8_semana,E2_lab_nublado,5,59.4200684826881,79.5888684343669,98.8226325927294,4.87481512584833,0.291400161808119,0.361821089987893,71.1207457475073,6.92989410644704,8.60460002333973,80.3378578531813,4.99550109819521,6.20273386661636,2109.06823633853,545.313056120461,677.095589535245,3554.12328779186,852.85090156125,1058.95426030423,230.173569891661,13.2731072956658,16.480739473324,168.498456840655,12.699181103571,15.7681159829737,170.77683338688,13.8123329674774,17.1502765769196,26.8,4.86826457785523,6.04474886005349,0,0,0,62.2160922683063,3.63773845451438,4.5168488738519,1.11377767982202,8.24923170360773,10.2427740192108,62.3376945474627,9.69646808264945,12.0397553279577,0.0169642576649179,0.0190229997815577,0.0236201739665982,22.1842060379755,0,0,3.05493527512139e-15,9.44288979890791e-17,1.17248963023095e-16,41.1058844148737,3.23784301463324,4.02031310310564,862.610749891897,117.890333806758,146.380183224075,728.900221548458,129.033097065017,160.215751202364,821.299331807372,76.3690590495903,94.8247111985736,314.436009515193,84.4540513994136,104.863555125102,255.015941032505,59.4978798825771,73.876375419648,148.919553269159,5.11963924117564,6.35687172955903,13.0955737181635,3.99519994757325,4.96069594052727,-4.84814768312224,3.46123533364774,4.29769130310119,2.59662973326036,0.628913215524757,0.780898897711656,7,0,0,130.955737181635,39.9519994757325,49.6069594052727,148.919553269159,5.11963924117564,6.35687172955903,-21.2569298049414,26.1005646740386,32.4081314885427,80.6769982876295,83.090672098934,103.1706961318,0.81600398208,0.918416154248654,1.14036427409931,6.52803185664,7.34732923398923,9.12291419279446,87.2050301442695,81.793393019367,101.559911403079,16.0128675758634,0,0,11.1647198927412,3.46123533364774,4.29769130310119,55.7787408899579,17.2922698186298,21.4711888810182,390.451186229705,121.045888730409,150.298322167127,89.3177591419293,27.6898826691819,34.3815304248095,123.71952246623,6.77993654772346,8.41840312141414,83.0955737181634,3.99519994757325,4.96069594052727
A_factor3,E2_lab_nublado,1,618.111734493165,0,NaN,4.27276669569943,0,NaN,98.3875229146271,0,NaN,67.8889136890969,0,NaN,5939.10629139545,0,NaN,198.444956716976,0,NaN,0,0,NaN,119.036290404241,0,NaN,512.642501683199,0,NaN,20,0,NaN,0,0,NaN,3.32372375245014,0,NaN,-32.4899936008744,0,NaN,95.1947830774089,0,NaN,10.1886405611102,0,NaN,22.1842060379755,0,NaN,3.66110962302324e-15,0,NaN,38.4653795215286,0,NaN,3193.61661374649,0,NaN,3641.61741393414,0,NaN,508.614297218848,0,NaN,639.286642826136,0,NaN,21.1749083329709,0,NaN,107.640209058447,0,NaN,-45.4026889818312,0,NaN,-16.008899080749,0,NaN,-372.969444198225,0,NaN,7,0,NaN,-454.026889818312,0,NaN,107.640209058447,0,NaN,-172.055587050371,0,NaN,790.167321543536,0,NaN,491.062396372802,0,NaN,3928.49917098241,0,NaN,4718.66649252595,0,NaN,16.0128675758634,0,NaN,0.00396849511444874,0,NaN,0.0198265306105725,0,NaN,0.138785714274007,0,NaN,0.0317479609155899,0,NaN,26.4765970027133,0,NaN,24.5973110181688,0,NaN
A_factorB,E2_lab_nublado,1,368.576381223994,0,NaN,4.53472580008397,0,NaN,96.455161803563,0,NaN,77.3610223880428,0,NaN,3548.79817222943,0,NaN,436.257525047534,0,NaN,34.1415601857754,0,NaN,151.581139465219,0,NaN,241.8211800816,0,NaN,23,0,NaN,3,0,NaN,13.2749377433989,0,NaN,-29.0316035193523,0,NaN,92.1627113711783,0,NaN,3.95072098095076,0,NaN,22.1842060379755,0,NaN,3.81244466916528e-15,0,NaN,44.069536922062,0,NaN,3243.21628596946,0,NaN,3302.7300247933,0,NaN,687.378903939056,0,NaN,413.155221282052,0,NaN,44.5788400580581,0,NaN,116.42116604859,0,NaN,-6.25175505294386,0,NaN,-16.0119142355641,0,NaN,-84.6121735194962,0,NaN,7,0,NaN,-62.5175505294386,0,NaN,116.42116604859,0,NaN,-134.645843402538,0,NaN,503.222224626531,0,NaN,190.440929347201,0,NaN,1523.52743477761,0,NaN,2026.74965940414,0,NaN,16.0128675758634,0,NaN,0.000953340299334478,0,NaN,0.00476287108385994,0,NaN,0.0333400975870196,0,NaN,0.00762672239467582,0,NaN,74.2164501028743,0,NaN,63.7482449470561,0,NaN
A_semana,E2_lab_nublado,5,59.7207796240564,79.7659256013046,99.0424781025399,4.87710279318205,0.289107702802742,0.358974626173558,71.1261031924534,6.93972832641373,8.61681082022279,80.3466398254363,5.00422416079039,6.21356497939487,2107.97464609918,546.005253120893,677.955065630346,3553.46395567477,854.0611831667,1060.4570234014,229.451289577216,12.3146877891361,15.2907044768899,168.494191279616,12.6930072488227,15.7604501298026,170.77683338688,13.8123329674774,17.1502765769196,26.8,4.86826457785523,6.04474886005349,0,0,0,61.9288610944948,4.22239000031382,5.24278964976525,0.619269624317942,8.15918925290129,10.1309715498586,62.5957298351028,10.2000570789862,12.6650436546006,0.0169642576649179,0.0190229997815577,0.0236201739665982,22.1842060379755,0,0,3.05935113877097e-15,9.57947106566505e-17,1.18944843440709e-16,40.9900777280461,3.09941078758292,3.84842679058608,862.608240165777,117.889392124001,146.379013970498,728.900221617281,129.033097073087,160.215751212384,821.698619687981,76.5592306009653,95.0608403673986,314.72317136293,84.2538992199216,104.615033369665,255.002391738874,59.5219477227944,73.9062595903603,149.163438483378,4.93660866769741,6.12960925590053,13.0956767962898,3.99527336194439,4.96078709650886,-4.85236675112604,3.45792259217993,4.29357799128525,2.59663370823573,0.628916633127871,0.780903141226403,7,0,0,130.956767962898,39.9527336194439,49.6078709650886,149.163438483378,4.93660866769741,6.12960925590053,-21.2568058136127,26.1006836848405,32.4082792599708,80.977585437669,83.16971998578,103.268847047031,0.840004099200233,0.920873648499548,1.14341565623644,6.72003279360186,7.36698918799639,9.1473252498915,87.6976182312709,82.0100461785637,101.828921830951,16.0128675758634,0,0,11.1605008247374,3.45792259217993,4.29357799128525,55.7576625016739,17.2757194215089,21.4506388487572,390.303637511717,120.930035950563,150.1544719413,89.2840065978989,27.6633807374394,34.348623930282,123.927882711026,6.81208354310014,8.45831888822378,83.0956767962898,3.99527336194439,4.96078709650886
A_semana_s6a10,E2_lab_nublado,5,75.9245319263039,37.7673494645887,46.89435813776,4.80903273140335,0.122764048389994,0.152431699159601,73.5471392784761,5.0404528276807,6.25854881077549,81.0002564709036,3.46693894419275,4.30477327097471,2080.73005689835,353.891218330426,439.413985081358,3255.51094557671,620.320407834978,770.229517759769,201.615620903901,39.4274436177683,48.9556372813916,175.934926871275,9.88819957112328,12.2778214145177,175.50885647904,12.5740869696172,15.6127911004568,27.2,4.96990945591567,6.17095764574295,0,0,0,54.1252807061538,11.3720044824943,14.120208553325,-1.88325281529274,9.6664759356807,12.0025151588378,66.9023364710045,8.03462323762066,9.97630241328494,0.173941511340094,0.334075345349668,0.414809329008171,22.1842060379755,0,0,3.02476456628317e-15,5.98630410059059e-17,7.4329782840029e-17,42.9130573527491,2.20603367563712,2.73915259386373,805.634546233644,122.864904202197,152.556928190623,645.742022805552,150.685499760993,187.100760104567,845.590413575887,40.7369193522495,50.5815661574183,312.894403020074,52.5217501952542,65.2143663400986,236.96987109377,56.4927042128215,70.1449569822346,150.460663879082,3.18449021358062,3.95406685083527,15.6552810493253,3.51053841913642,4.35890916935285,-2.33376622463772,4.6501365389995,5.77390712720753,2.75488789988768,0.396288128468433,0.492056702034802,7,0,0,156.552810493253,35.1053841913642,43.5890916935285,150.460663879082,3.18449021358062,3.95406685083527,2.56099499721036,35.3057965272625,43.8379364758093,73.3635369290935,57.7231567973353,71.6727656579222,8.28004040640003,15.8774828113252,19.7144987889215,66.2403232512003,127.019862490601,157.715990311372,139.603860180294,169.612788519142,210.602093139167,16.0128675758634,0,0,13.6791013512257,4.6501365389995,5.77390712720753,68.34054568387,23.2319989756676,28.8463367343932,478.38381978709,162.623992829673,201.924357140752,109.432810809805,37.201092311996,46.1912570176602,128.912603375704,6.84436948075922,8.49840717466332,85.6552810493253,3.51053841913642,4.35890916935285
A_umbral8,E2_lab_nublado,10,69.7388092185668,34.2537731404401,24.5036731715663,6.71485254306357,0.420974803264473,0.301147232754883,91.7708919703376,0.874853596241535,0.625832561784653,56.0052073371902,14.8367918718765,10.6136015279963,536.533520410929,227.39815981248,162.670844026878,64.5078494031049,6.85796368606294,4.90589168372116,16.1346211569931,6.12705563480708,4.38303156162572,17.3391362429904,4.51492546959144,3.22978311461508,22.45710959016,6.66564919552194,4.76831818479442,4.3,0.948683298050514,0.678647148839461,0,0,0,57.9414617155556,11.3828221894395,8.14278046265163,17.5265988254675,20.1441127221935,14.4102301504726,56.1395122741635,13.8621385275557,9.916376527209,0.108910776495642,0.219600378621842,0.157092647400908,24.0583492914836,3.74488903314848e-15,2.67893223195657e-15,5.12169956578904e-15,9.02168761399753e-16,6.45372653818314e-16,43.0810985983959,6.69159608475285,4.78687947119421,235.837401107632,23.726724593941,16.9730762943397,124.822526587042,54.3045393137963,38.8471272236797,117.540832970448,34.3287160158644,24.5572840750543,78.253631334005,33.8272841122427,24.1985812999245,8.51482211543821,0.968372621904776,0.692732042632501,145.738877066948,10.8829542772353,7.78519649958323,10.907230691272,4.56960147182045,3.26889597040047,-6.38916443416381,5.88212443501188,4.20781833636454,1.33236344621943,1.90592869059272,1.36341925110313,1,0,0,109.07230691272,45.6960147182045,32.6889597040047,145.738877066948,10.8829542772353,7.78519649958323,-36.8346230341743,45.7313876575754,32.7142639804682,106.573432252741,46.4762066659553,33.2470754018109,0.748003650240007,1.50992127321021,1.08013261026294,5.98402920192006,12.0793701856817,8.64106088210354,112.557461454661,50.2386055096002,35.9385333976284,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,9.62370314169959,5.88212443501188,4.20781833636454,48.0798487646555,29.3869884685896,21.0221851466859,336.558941352588,205.708919280128,147.155296026801,76.9896251335967,47.0569954800951,33.6625466909164,117.882427768126,10.3480155793684,7.40252440779318,80.9072306912719,4.56960147182045,3.26889597040047
B,E2_lab_nublado,10,57.1175898089299,36.1478745778147,25.8586317154012,6.53074990712008,0.527739201921461,0.377521882645964,91.7725452356316,0.680000748740335,0.486443231676622,60.8198567823679,17.7440635352346,12.6933383899123,457.729815329782,247.213202059292,176.845671340236,64.4948894822699,5.33051525579977,3.81322090061835,15.1307944619634,7.61096109575302,5.44455358092098,15.7895034348551,4.2133818948565,3.01407183597736,22.45710959016,6.66564919552194,4.76831818479442,4.1,1.44913767461894,1.03665064324093,0,0,0,57.425279184939,12.5246336683263,8.9595831893899,17.6620846255321,20.1830804631194,14.4381059930541,56.0639344452032,13.9527151248564,9.98117112160737,0.109605212902628,0.214657711204792,0.153556876130205,24.0583492914836,3.74488903314848e-15,2.67893223195657e-15,4.78746239673173e-15,1.07569284849441e-15,7.69504307873729e-16,39.2581104385366,6.59252108118604,4.71600548318362,234.683907718355,23.5687385117885,16.8600598594247,124.822527214028,54.3045399084768,38.8471276490884,104.616061719698,32.7874254747508,23.4547112423615,65.6808729147221,35.8876087811761,25.6724487803878,8.56328310579224,0.826100532315836,0.590956720818175,140.912034122536,14.7072268243626,10.5209162764848,10.7944795467719,4.58040136988071,3.27662175206166,-7.51121006735436,6.43344151643654,4.60220681794127,0.922995908674394,2.14459877055187,1.53415354105048,1,0,0,107.944795467719,45.8040136988071,32.7662175206166,140.912034122536,14.7072268243626,10.5209162764848,-46.2055223775765,52.0140874136338,37.2086366391048,103.323112186506,43.6273227307925,31.2091066044833,0.754003679519993,1.47796526326081,1.05727265785837,6.03202943615994,11.8237221060865,8.45818126286696,109.355141622666,46.5345808919609,33.2888338075148,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,8.50165750850904,6.43344151643654,4.60220681794127,42.4741288503443,32.1413587464313,22.9925429465403,297.31890195241,224.989511225019,160.947800625782,68.0132600680723,51.4675321314923,36.8176545435301,114.065266287174,14.876777972354,10.6422058611157,80.7944795467719,4.58040136988071,3.27662175206166
B_oraculo,E2_lab_nublado,10,96.5482392061501,35.5239828201906,25.4123264380066,6.50148373956127,0.292924887511939,0.209545841212346,84.2346799097038,4.73961208277668,3.39051423503631,36.2580985350483,5.15018834881512,3.68422280237455,874.288607484164,217.003133887594,155.234690443767,123.584098119841,37.1537451401567,26.5781881686851,26.9694018678504,5.60950413876723,4.01279752473816,21.501080691392,4.68757131789429,3.35328651448569,22.45710959016,6.66564919552194,4.76831818479442,4.9,1.10050493461461,0.787253805031357,0,0,0,70.8211451247277,8.02718735774867,5.74230391188592,38.3169473879724,15.8561037857144,11.3427733448984,37.2207497598407,19.3023627866554,13.8080785209851,0,0,0,2.81016031659457e-06,4.46425561088143e-22,3.19353608126232e-22,1.18097543313294e-15,1.07340514826015e-16,7.67867785712362e-17,53.1540144211294,8.70719210189396,6.22875000170307,300.243194062448,30.4740826375164,21.7998454678681,123.814530618129,54.1072218990207,38.7059748483516,140.82638982451,36.4292167242206,26.0598917627732,111.705162798734,33.435141310031,23.9180592382357,15.156923592584,4.21839962969364,3.01766130724544,126.407751827766,8.78960104834388,6.28770181065979,17.2081583642701,4.31966310261287,3.09010083192078,-3.41458191693134,4.57514855170501,3.27286411230386,2.47079352889487,0.505344267445889,0.361501511610103,1,0,0,172.081583642701,43.1966310261287,30.9010083192078,126.407751827766,8.78960104834388,6.28770181065979,-7.90804498445333,34.2600840223668,24.5081877045353,104.456284190603,49.6417474914759,35.5115668924792,0,0,0,0,0,0,104.456284190603,49.6417474914759,35.5115668924792,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,12.5982856589321,4.57514855170501,3.27286411230386,62.9408098168339,22.8573603323929,16.3511705660372,440.585668717838,160.00152232675,114.45819396226,100.786285271457,36.6011884136401,26.1829128984309,110.050548891656,6.50722205616302,4.65498623656084,87.2081583642701,4.31966310261287,3.09010083192078
B_prima2,E2_lab_nublado,10,57.1175898089299,36.1478745778147,25.8586317154012,6.53074990712008,0.527739201921461,0.377521882645964,91.7725452356316,0.680000748740335,0.486443231676622,60.8198567823679,17.7440635352346,12.6933383899123,457.729815329782,247.213202059292,176.845671340236,64.4948894822699,5.33051525579977,3.81322090061835,15.1307944619634,7.61096109575302,5.44455358092098,15.7895034348551,4.2133818948565,3.01407183597736,22.45710959016,6.66564919552194,4.76831818479442,4.1,1.44913767461894,1.03665064324093,0,0,0,57.425279184939,12.5246336683263,8.9595831893899,17.6620846255321,20.1830804631194,14.4381059930541,56.0639344452032,13.9527151248564,9.98117112160737,0.109605212902628,0.214657711204792,0.153556876130205,24.0583492914836,3.74488903314848e-15,2.67893223195657e-15,4.78746239673173e-15,1.07569284849441e-15,7.69504307873729e-16,39.2581104385366,6.59252108118604,4.71600548318362,234.683907718355,23.5687385117885,16.8600598594247,124.822527214028,54.3045399084768,38.8471276490884,104.616061719698,32.7874254747508,23.4547112423615,65.6808729147221,35.8876087811761,25.6724487803878,8.56328310579224,0.826100532315836,0.590956720818175,140.912034122536,14.7072268243626,10.5209162764848,10.7944795467719,4.58040136988071,3.27662175206166,-7.51121006735436,6.43344151643654,4.60220681794127,0.922995908674394,2.14459877055187,1.53415354105048,1,0,0,107.944795467719,45.8040136988071,32.7662175206166,140.912034122536,14.7072268243626,10.5209162764848,-46.2055223775765,52.0140874136338,37.2086366391048,103.323112186506,43.6273227307925,31.2091066044833,0.754003679519993,1.47796526326081,1.05727265785837,6.03202943615994,11.8237221060865,8.45818126286696,109.355141622666,46.5345808919609,33.2888338075148,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,8.50165750850904,6.43344151643654,4.60220681794127,42.4741288503443,32.1413587464313,22.9925429465403,297.31890195241,224.989511225019,160.947800625782,68.0132600680723,51.4675321314923,36.8176545435301,114.065266287174,14.876777972354,10.6422058611157,80.7944795467719,4.58040136988071,3.27662175206166
B_prima2_8,E2_lab_nublado,10,69.2066412245043,34.268337677048,24.514092013411,6.68020466194363,0.426396852638587,0.305025933219169,91.9665725631158,0.778978361340076,0.557247550386335,56.2626322299868,14.6135121073834,10.4538768065026,532.114031993981,226.333559904752,161.90927513079,62.9739122905349,6.10639921610852,4.36825484985708,16.3043136639882,6.17839771226699,4.41975947130355,17.2915888950986,4.55057962743627,3.25528856265595,22.45710959016,6.66564919552194,4.76831818479442,4.4,1.26491106406735,0.904862865119282,0,0,0,58.0858278714171,11.4510273462498,8.19157149259869,17.6620846255321,20.1830804631194,14.4381059930541,56.0639344452032,13.9527151248564,9.98117112160737,0.109605212902628,0.214657711204792,0.153556876130205,24.0583492914836,3.74488903314848e-15,2.67893223195657e-15,5.11007039375396e-15,8.89731820579932e-16,6.36475802313706e-16,41.8150252890592,6.74439399090012,4.82464881797745,234.683907718355,23.5687385117885,16.8600598594247,124.822527214028,54.3045399084768,38.8471276490884,116.705113135272,34.7695754254097,24.8726558982347,77.5262668994466,33.8706732616874,24.229620027624,8.31962567494226,0.95343137549721,0.682043718831039,145.332577650078,10.9855309733682,7.85857544755355,10.7944795467719,4.58040136988071,3.27662175206166,-6.32441936054871,5.91559739919619,4.2317634524571,1.22063005872108,2.00844660376847,1.4367561482791,1,0,0,107.944795467719,45.8040136988071,32.7662175206166,145.332577650078,10.9855309733682,7.85857544755355,-36.5167953611944,45.9683062966379,32.8837453650747,105.723436585699,44.9869246656672,32.1817072379671,0.75400367952,1.47796526326082,1.05727265785838,6.03202943616,11.8237221060865,8.45818126286702,111.755466021859,49.1694528567816,35.1737076638977,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,9.68844821531469,5.91559739919619,4.2317634524571,48.4033139943945,29.554218798951,21.1418145183976,338.823197960762,206.879531592657,147.992701628783,77.5075857225175,47.3247791935695,33.8541076196568,117.375648269716,10.2401444765098,7.32535806940865,80.7944795467719,4.58040136988071,3.27662175206166
B_prima2_8_or,E2_lab_nublado,10,78.8432554137979,26.8052779579169,19.1753407036591,6.68211281520747,0.240588656287902,0.172106756773753,90.605436088914,0.801770713776342,0.573552217104936,49.0580054247513,6.86302033702331,4.90950899390674,633.085173035805,182.752588382668,130.733326183555,73.6438398669366,6.28506811110925,4.496066877778,19.5025236564867,4.63959948784895,3.3189695345707,18.7690711215572,3.62079660637737,2.5901618574872,22.45710959016,6.66564919552194,4.76831818479442,4.8,1.03279555898864,0.73881743557836,0,0,0,61.4910072152223,11.1365894401901,7.96663616499997,23.9790970532797,20.5999593231861,14.736323164556,52.1708082082383,16.616468948374,11.8867058150665,0.0253469288549901,0.0642847609227871,0.0459865476747888,2.81016031659457e-06,4.46425561088143e-22,3.19353608126232e-22,4.37526201255002e-15,7.13645043944626e-16,5.10510910597527e-16,46.511730188308,4.73817881528077,3.389488937235,227.309402098852,18.7459842746358,13.4100693100782,102.044626798203,41.4510636903474,29.6523046707199,125.826423342464,27.1208420616708,19.4010816645558,88.2128906454814,26.5883590322295,19.0201662521329,9.36963523168352,0.721305319592367,0.515990741683777,139.423565865707,9.41699732501883,6.7365140699595,12.308978458055,3.09915219207891,2.21699992325777,-5.59579927824653,5.56236370662298,3.97907529105334,1.95212012990986,0.84769084711909,0.606401501614764,1,0,0,123.08978458055,30.9915219207891,22.1699992325777,139.423565865707,9.41699732501883,6.7365140699595,-29.3681014936671,42.9568593738981,30.7294860119287,108.211356907465,46.6490608481917,33.3707278347997,0.17200083936,0.43769304665899,0.313106743622849,1.37600671488,3.50154437327192,2.50485394898279,109.587363622345,47.6811278299686,34.1090240776381,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,10.4170682976169,5.56236370662298,3.97907529105334,52.0434868933471,27.7894695888563,19.8793889836501,364.30440825343,194.526287121994,139.155722885551,83.336546380935,44.4989096529839,31.8326023284267,114.705710253001,8.2089124358813,5.87230220151616,82.308978458055,3.09915219207891,2.21699992325777
