Version,Escenario,Semilla,E_imp,E_imp_con_excedente,E_imp_en_deficit,imp_a_EV,imp_a_EL,imp_a_Comp,imp_a_Bateria,E_exp,Coste_Import,Ingreso_Export,p_imp,p_exp,Coste_imp_EL,p_imp_EL
A_umbral8,E2_lab_nublado,1,549.479213955099,35.0997754777145,514.379438477384,115.678011088852,417.324278570949,13.4690250015733,3.00789929369121,71.5725479149695,86.6888576245823,9.18004200533808,157.765490346039,128.262053996516,65.8622945576991,157.820423923651
A_umbral8,E2_lab_nublado,2,263.429787003797,19.6233628436753,243.806424160121,51.0010817255298,200.626922442471,8.9563401207578,2.84544271502107,65.2316188088375,37.5229781698836,8.8513925299233,142.440149220266,135.691750282366,28.7722259661756,143.411590109129
A_umbral8,E2_lab_nublado,3,722.729586557346,26.2587217054368,696.470864851909,164.414329640578,539.260444516915,13.4887350476303,5.56607735220608,66.9383917726261,101.646014818339,8.69516585670218,140.641834385832,129.898039472439,75.8629895406849,140.679685135529
A_umbral8,E2_lab_nublado,4,635.152345293614,101.951903730014,533.2004415636,151.487263395917,465.814705754814,10.2036098952979,7.64676624755093,56.9328916723285,83.6208861728508,7.48354587709023,131.654849096393,131.445033921007,62.5303696704494,134.238719598009
A_umbral8,E2_lab_nublado,5,32.6283598267746,32.6282369861896,0.000122840584974541,5.25514386371484,24.2287727203715,0.536845966352574,2.60759727633564,68.7559516817468,4.7111714805813,8.96783677014,144.388853917056,130.42997079947,3.71378205754822,153.279825619301
A_umbral8,E2_lab_nublado,6,517.821120188181,22.4168373177864,495.404282870394,100.222088095625,410.944493449501,5.14432794845894,1.51021069457914,69.7093288444571,83.3515482710468,9.45285819372899,160.965910855,135.603919165844,66.6555278979951,162.200805608765
A_umbral8,E2_lab_nublado,7,589.062269275226,14.5910418416307,574.471227433595,125.610795959377,447.230302111279,14.6434706465401,1.57770055799626,67.5318230731196,88.0959345361995,8.92065483260315,149.552838691556,132.095572526517,67.2988512258764,150.479184679958
A_umbral8,E2_lab_nublado,8,618.598199656823,23.3608263461858,595.237373310637,179.773091961465,420.326198659214,14.6352376717103,3.86367136443353,70.3556858682579,78.7502221727364,9.55313278125688,127.304318403164,135.783379315572,53.6947620190802,127.745456244126
A_umbral8,E2_lab_nublado,9,808.933982816817,60.9425985849887,747.991384231829,155.435768579818,639.70043536206,9.11279889777295,4.68497997716574,54.8452997737828,125.822231662598,6.99279715213138,155.540791134115,127.500390753158,99.9434701793646,156.234800938971
A_umbral8,E3_finde_soleado,10,198.017389005304,22.8006242381038,175.216764767201,44.5353944978538,141.266596474656,4.97722553608276,7.23817249669649,2820.71470535196,23.4169409085364,18.7619077630391,118.256992611437,6.65147302116045,16.7573717332918,118.622322272046
A_umbral8,E3_finde_soleado,1,2.48636118168808,2.48623331912788,0.000127862560200171,0.000127862560200171,0.904184232570437,0,1.58204908655744,3201.84493628282,0.0610280981242167,20.5074595020863,24.5451459641847,6.40488840346356,0.0223931944523264,24.7661855246762
A_umbral8,E3_finde_soleado,2,98.6509164325234,39.4783751396744,59.172541292849,29.0357942872325,64.4962146198844,0.906113072394569,4.21279445299524,2603.52329662576,9.48212866782365,16.9945049969906,96.1179988055089,6.52750256508783,6.47086677209552,100.329403984905
A_umbral8,E3_finde_soleado,3,209.524796907086,18.6107033679032,190.914093539183,32.9914765953445,171.060134520716,1.78526659763875,3.68791919336995,3327.61566144472,26.042555599798,15.1116642796051,124.293429628506,4.54128896395571,21.659424713241,126.618775168904
A_umbral8,E3_finde_soleado,4,200.78012393243,25.5343203584332,175.245803573996,34.7731157386258,157.470341705281,5.24813903084401,3.28852745767909,3080.15225988951,23.0579856618695,6.86333764538004,114.84197344967,2.22824622495326,18.2941728581075,116.175355054138
A_umbral8,E3_finde_soleado,5,322.848853344511,5.02099305252957,317.827860291981,75.1591824928871,238.076231140538,7.27263221464155,2.34080749642826,3501.6918416654,41.1404217435147,12.8024138241228,127.429356856392,3.65606524017659,30.5143978431431,128.17070270711
A_umbral8,E3_finde_soleado,6,3.95821371984373,3.9581518251276,6.1894716134358e-05,0.133142126566238,1.13279824424861,0,2.69227334902889,3018.10351764994,0.1030375852006,25.610851953081,26.031334458784,8.48574338266003,0.0299048233667737,26.3990728433816
A_umbral8,E3_finde_soleado,7,3.30034483909274,3.30019004324578,0.000154795846962533,0.000154795846962533,0.959385812081214,0,2.34080423116456,2906.86661495082,0.0792030322274524,21.2596172350833,23.9984111021638,7.31358540007966,0.0237676441269276,24.7738123991723
A_umbral8,E3_finde_soleado,8,225.740734979137,3.74077138572379,221.999963593413,87.751201946231,131.447777110841,4.18328078649798,2.35847513556767,3090.98146477857,27.134114235965,20.5135525875088,120.20034504837,6.63658220576818,15.9063310369703,121.008748771443
A_umbral8,E3_finde_soleado,9,114.109564065908,9.32096113631248,104.788602929595,24.6346956253348,82.8943583724935,4.23908256450764,2.3414275035552,2283.29800641302,13.7141665740351,9.14590809210313,120.18419916243,4.0055691663617,10.1120215220881,121.986848328674
A_umbral8,E4_volatilidad,10,3.3934578264632,3.39333253963888,0.000125286824319382,0.000125286824319382,0.907436959330649,0,2.48589558030823,1737.35777124521,0.197796862235341,72.0948099615522,58.2877030894158,41.4968126627596,0.0539025213506414,59.4008440987476
A_umbral8,E4_volatilidad,1,20.1520150162824,19.8133001412218,0.33871487506054,4.037141817019,13.9034431945595,0.565253654747403,1.64617634995649,1916.07055870521,2.23947371488837,64.6513613058161,111.129021741941,33.7416391124472,1.6568849353794,119.170835036586
A_umbral8,E4_volatilidad,2,4.48254214123178,3.94090701129557,0.541635129936217,0.426518655907355,2.13605728417273,0.180856839583912,1.73910936156779,2024.55473742593,0.348063811804491,74.2605922305194,77.6487539521144,36.6799626889497,0.174882527052919,81.8716465839767
A_umbral8,E4_volatilidad,3,462.948629883733,47.395065437153,415.55356444658,101.179429396775,348.993723214089,9.31905848434469,3.45641878852073,1854.49285239809,52.6707166317462,68.9310834737456,113.772270251614,37.1697757608552,40.3951718323383,115.74755975642
A_umbral8,E4_volatilidad,4,131.040565944075,28.9865911434687,102.053974800606,22.4972134571285,102.754276210156,3.67229555076547,2.1167807260077,1613.55492401158,28.6646223902468,56.6960084555263,218.746173627488,35.1373279036391,22.4891912440314,218.863798894713
A_umbral8,E4_volatilidad,5,205.868767647842,6.22929723944699,199.639470408395,31.4954737645613,167.885491254138,4.80619905306876,1.68160357605657,1867.61038217841,42.5453428369123,68.250668911155,206.662444833255,36.5443828982929,33.9049043070595,201.952557387676
A_umbral8,E4_volatilidad,6,379.470665497636,11.7134967730753,367.75716872456,80.3220587981483,286.965005847433,9.78503738238295,2.39856346966885,1827.72305879656,46.966990661027,69.3077354625405,123.769753320549,37.9202610203841,35.0360150497794,122.091594221794
A_umbral8,E4_volatilidad,7,24.7794194293854,4.33723746909582,20.4421819602896,5.32078699617172,16.1708086094001,0.934344604709658,2.35347921910394,1973.92802827843,2.7096540064401,77.8241797528544,109.350988394295,39.4260472712013,1.83647703447657,113.567421322952
A_umbral8,E4_volatilidad,8,194.460580678506,27.3834608276461,167.07711985086,65.3861288838126,123.118408624311,4.27289810979552,1.68314506057102,2031.90762505609,22.97599123165,76.7333255786316,118.152435580943,37.7641801391013,14.9354625344153,121.309743208183
A_umbral8,E4_volatilidad,9,18.3062999934101,18.3060260580033,0.00027393540681669,0.662694533318472,15.0889755397144,0.733694426766423,1.82093549361087,1313.23492245819,2.2286984485565,47.6743419581431,121.744888336736,36.302980634191,1.97000988716752,130.559552037342
B,E1_lab_soleado,10,45.5338497275331,45.5337852878335,6.44396995632238e-05,1.78096854084232,8.48151963436564,0.217195172410898,35.0541663799142,2831.47545647258,3.49556874006094,221.263624279762,76.7685746093914,78.1442847311169,0.680982906033979,80.290199798012
B,E1_lab_soleado,1,46.6798679485784,46.6797052018649,0.000162746713472252,2.44502179745717,9.66331576679911,0.256993270767413,34.3145371135547,2864.68603264977,3.57997091977669,217.104688632386,76.6919675891181,75.7865560686137,0.784455381986688,81.1786969315328
B,E1_lab_soleado,2,30.4556500768086,30.4556243951509,2.56816576921716e-05,2.56816576921716e-05,1.97756755588554,0,28.4780568392654,3102.8146961835,2.38897468840399,239.288432859779,78.4410998412129,77.119794860488,0.212504673797126,107.457605260907
B,E1_lab_soleado,3,297.119645374586,39.6919207114354,257.427724663151,51.8496278841386,209.73128601964,6.86313834907901,28.6755931217285,2756.62704576824,31.8264567553221,208.885391383508,107.116635506204,75.7757171773282,23.1649801986709,110.450761249333
B,E1_lab_soleado,4,188.109135682893,49.4359638746091,138.673171808284,20.7801575656496,134.203302972712,3.46394047150655,29.6617346730081,2399.0394995062,21.7434283199454,177.996104169104,115.589432916217,74.1947367710039,16.5331570381196,123.194859380483
B,E1_lab_soleado,5,158.869047439124,51.8130513112512,107.055996127873,23.4792508086922,98.4253974215744,2.98187685273945,33.9825223561013,2750.55577209147,17.8652682700514,207.798791899682,112.452794034011,75.5479288979025,11.9519900786377,121.431971744499
B,E1_lab_soleado,6,289.443489680497,53.0862599635544,236.357229716943,52.1197969969343,202.411866366459,6.76823394345522,28.1435923736487,2711.94245439627,32.4673868319339,205.381475687386,112.17176405582,75.7322395814287,23.4752461545382,115.977618189821
B,E1_lab_soleado,7,90.0479563803358,89.1736713779637,0.874285002372108,19.8101590344992,34.0217568616134,1.36143424474345,34.8546062394798,2901.10742249636,8.44134467684163,221.210090638595,93.7427679223268,76.250223939742,3.54922365952966,104.322174600402
B,E1_lab_soleado,8,53.8981795062153,39.64941300598,14.2487665002353,9.42682126999087,17.3190336585212,0.597815641268387,26.5545089364348,2958.08835146559,5.13782316351652,223.581602144708,95.3246141258638,75.5831386962915,2.03824378266407,117.688077917744
B,E1_lab_soleado,9,42.4434168146168,42.4431351294839,0.000281685132843442,0.600871293039725,8.90178742090717,0.22838815760735,32.7123699430625,2372.79375510169,3.2576386345198,183.118437571679,76.7525067255643,77.1741906256961,0.721180204327854,81.0152130384574
B,E2_lab_nublado,10,625.354483084432,93.9454210271802,531.409062057252,134.698512933005,468.282112491595,12.986550423669,9.38730723614655,52.5195084559321,91.7493370503381,6.83760301118902,146.71572609155,130.19167947709,70.1292054284551,149.758454482315
B,E2_lab_nublado,1,545.257110795717,32.7060032028541,512.551107592863,115.447359521344,413.355140322133,13.4061600451014,3.04845090710502,67.6999536174088,85.8468827416856,8.65966004781675,157.442940297295,127.912348312007,65.1130819974264,157.523339244512
B,E2_lab_nublado,2,268.197186967204,24.0835489263041,244.1136380409,51.1404563475042,203.344859387794,9.04949404047997,4.66237719140882,62.407215656501,38.0484550193278,8.41994623723485,141.867464940937,134.919434374056,29.0698518974533,142.958381072299
B,E2_lab_nublado,3,748.759639568387,49.5444612844084,699.215178283978,169.634843261117,559.058955796909,14.0956992315173,5.97014127882651,60.0211893936981,105.734782170909,7.78196993137476,141.213249998169,129.653710797538,79.1693795501615,141.611861735243
B,E2_lab_nublado,4,573.650291536008,61.5201397165177,512.13015181949,149.522348897573,409.548737276736,10.029423487616,4.5497818740661,69.1015548787656,74.9311758632988,9.49630861762192,130.621699263262,137.425397073664,54.6374832961145,133.408989756439
B,E2_lab_nublado,5,34.2378262578781,34.2377034171842,0.000122840693939591,5.74204705717099,24.7505243729308,0.54298503143261,3.20226979634365,65.1624726497594,4.90162908901076,8.4457953558064,143.164144011126,129.611339354809,3.77412366548071,152.486614368801
B,E2_lab_nublado,6,515.884216794881,20.4205698572829,495.463646937598,98.9669768284111,410.47065877335,5.19752283266462,1.24905836043833,65.9356087798202,83.1397513149979,8.90688718809402,161.159711052092,135.084628062462,66.6059977416346,162.267378478841
B,E2_lab_nublado,7,584.891150212681,21.9224017685047,562.968748444176,128.678146217594,439.123579991478,14.4624151990954,2.62700880447999,63.0562850371739,86.7615683982829,8.28737273750762,148.337974282453,131.428179326168,65.6335025642732,149.464764715088
B,E2_lab_nublado,8,617.881445596928,24.7580863504976,593.12335924643,179.165822174804,419.635687434338,14.6079922899131,4.47194369787142,70.3312193791712,78.6635854821837,9.55602401680973,127.311778080968,135.871723839894,53.6155956732535,127.767006664901
B,E2_lab_nublado,9,63.1848024837015,16.3016077076652,46.8831947760363,16.2037286515956,45.2099373596226,0.152327299348143,1.61880917313514,68.7138869744687,7.03156201718635,9.24126391446728,111.285653207512,134.489028657351,5.02647641359813,111.180786949891
B,E3_finde_soleado,10,365.596878654318,204.979826819133,160.617051835185,48.4574657322599,159.510962235138,4.79839293801961,152.830057748884,2938.00118148121,26.5720792997737,18.9373300134465,72.6813625914416,6.44565091832232,16.6514191877499,104.390437838396
B,E3_finde_soleado,1,147.491834089385,145.615933112399,1.87590097698552,0.196110892640514,18.9110652215632,0.0813646745678826,128.303293300613,3298.98637497065,3.4970559398837,21.3351813050338,23.7101664744665,6.46719291322431,0.456326220686204,24.1301172271291
B,E3_finde_soleado,2,226.760560705219,173.398322846791,53.362237858428,26.2539983131205,81.9510554580543,1.0743803524063,117.481126581622,2682.48239984725,11.593138338065,17.2227887569526,51.1250206032772,6.4204666386379,6.64929946588009,81.1374475742226
B,E3_finde_soleado,3,384.15104634547,174.543942108576,209.607104236894,41.7928269778345,218.337732316809,1.94661740400723,122.073869646802,3414.50984186416,32.4893343371579,15.8524743175412,84.5743741849398,4.64267934541564,24.8164489394302,113.66083487311
B,E3_finde_soleado,4,373.677380839842,195.272783572042,178.404597267799,41.6409626223018,176.839141820282,5.52076717332838,149.67650922393,3206.4715478936,27.1439198945678,8.05337764470232,72.6399864866365,2.51160115547969,18.9518410949306,107.169944955914
B,E3_finde_soleado,5,463.578827979831,145.424251769344,318.154576210487,79.3482323546567,260.727378953908,7.69517086701623,115.808045804233,3578.67407621712,45.0080972104985,12.805547953008,97.0883364251845,3.57829399388734,31.4348330985732,120.565907672206
B,E3_finde_soleado,6,178.203954706637,178.203885121988,6.95846487075234e-05,8.93712006801999,17.0655851850468,0.00553470620389404,152.195714747367,3139.12457655227,4.02438775649699,26.8872443450196,22.5830440358185,8.56520462610953,0.387980779045535,22.7346894254462
B,E3_finde_soleado,7,135.164017955335,133.55396435945,1.61005359588534,0.168381566104533,17.5361672709379,0.209751284278577,117.249717834014,2988.75106654099,3.20816393555454,22.1439196844678,23.7353401007558,7.40908800748531,0.426523519648536,24.3225052007458
B,E3_finde_soleado,8,367.050093012813,153.592869412826,213.457223599987,90.5739624514783,148.465487309971,4.32121775445535,123.689425496909,3175.92851167116,30.0803902762557,20.9068925886396,81.951730428265,6.58292291901701,15.9170699311694,107.210572770608
B,E3_finde_soleado,9,245.071010202142,152.816122186201,92.2548880159406,27.1734665640455,97.7600278956625,4.32946993818381,115.808045804233,2357.34961268678,16.1240954937138,8.96875000381935,65.7935652218275,3.80459052639089,9.88816359881372,101.147307459519
B,E4_volatilidad,10,34.6312979809867,34.6311535446735,0.000144436313150213,0.000144436313150213,1.25953775974215,0,33.3716157849314,1715.94466003988,1.0039283476509,71.4128633659546,28.9890476586259,41.6172298728416,0.0854721945719713,67.8599699857104
B,E4_volatilidad,1,79.8990689290934,79.5597344852636,0.339334443829816,10.1989391954381,31.9320467778568,1.26759242894391,36.5004905268546,1901.32352021338,4.90492428971353,63.8192801537568,61.3890043458005,33.5657132914415,2.83454389836381,88.7679990600982
B,E4_volatilidad,2,50.6694255308969,50.0127914650252,0.656634065871692,0.499467077131874,13.0133865281778,0.624502671351217,36.532069254236,2013.42596855325,1.97901686669359,73.6505902113253,39.0574166957317,36.5797359136314,0.901625933740817,69.2844965289036
B,E4_volatilidad,3,508.249625692099,103.875643957134,404.373981734965,102.957673221321,355.035634965874,9.15114754713519,41.1051699577521,1836.08978948197,56.5609005479077,68.4295760752614,111.285670837213,37.2691882865749,43.1484735807742,121.532796517515
B,E4_volatilidad,4,174.5686488819,72.4983599216292,102.070288960271,22.5452977515373,111.789624234977,3.99893322554593,36.2347936698233,1601.60236724824,29.7915874987809,56.1559923329023,170.65829225118,35.0623809512628,22.8207025439742,204.139719586195
B,E4_volatilidad,5,249.733679855294,50.0795380960092,199.654141759285,31.49625432185,176.768077105984,5.15441529893341,36.3149331285103,1855.651339652,43.7532562631966,67.4494754024007,175.199661849972,36.3481403866794,34.2360763255337,193.677936005419
B,E4_volatilidad,6,416.633909186897,50.8038678736442,365.830041313253,80.086205980999,291.1370149696,9.9961617877754,35.4145264485201,1813.29552351465,47.636574180878,68.6822956551888,114.3367669565,37.8770557609187,34.9818213379992,120.155870051948
B,E4_volatilidad,7,78.8212755773987,40.1571405728767,38.6641350045219,19.0106098492276,25.7841618898733,0.78322685902375,33.2432769792741,1953.87983990819,6.10795737998528,77.3515077173713,77.4912272764168,39.5886717992883,2.85819926227328,110.850966359928
B,E4_volatilidad,8,240.07104820483,74.8967507185376,165.174297486293,66.9188761069494,131.400512059093,4.48808153883417,37.2635784999365,2024.24876351542,24.0959237229447,76.3790900907408,100.369969236715,37.7320670598295,15.1713039116706,115.458483942953
B,E4_volatilidad,9,67.5711266181578,67.5707967501849,0.000329867972976243,2.83241613717831,26.6398578820485,1.19304132615945,36.9058112727716,1298.8452868379,3.92744116329509,46.6752605705412,58.1230676452818,35.935966387632,2.54512912284521,95.5383896608651
B_oraculo,E1_lab_soleado,10,6.67444076100992,6.67438158245846,5.91785514624865e-05,5.91785514624865e-05,2.07184042847508,0,4.60254115398337,2843.94308715576,0.714601738497233,222.120109644385,107.065410284517,78.1028673349888,0.222303811175973,107.297747510214
B_oraculo,E1_lab_soleado,1,7.46048078483126,7.46034279670005,0.000137988131213991,0.603122728571322,3.14209235731501,0.0122476341675723,3.70301806477736,2877.75490205264,0.768184410473071,218.037786794388,102.967145500187,75.7666285752363,0.315029199919722,100.260961198773
B_oraculo,E1_lab_soleado,2,5.82847856350307,5.82845287645509,2.56870479773542e-05,2.56870479773542e-05,1.97906049590959,0,3.8493923805455,3130.41013069282,0.626605118451169,241.262509462978,107.507493014534,77.0705752251004,0.212670330053725,107.460247169443
B_oraculo,E1_lab_soleado,3,274.23684228273,11.1982922326947,263.038550050036,50.5446181877507,212.576283100052,6.94480462709222,4.17113636783606,2787.3200594393,30.2906225119882,211.178265862564,110.454241887599,75.7639099060064,23.5016695338779,110.55640446407
B_oraculo,E1_lab_soleado,4,159.048625522321,20.3344603420104,138.714165180311,18.670107826757,133.275243820928,3.43033175474006,3.67294211987961,2424.2557727864,19.611615316089,179.826296230534,123.305783069069,74.1779387510108,16.4346266163893,123.313423747859
B_oraculo,E1_lab_soleado,5,123.164665054547,15.9594234751922,107.205241579355,23.4907000212531,92.3486971646383,2.75398478720323,4.57128308143572,2766.87401787244,15.3184863862162,208.971549544686,124.374035194526,75.5262249726039,11.5238161782013,124.78590962314
B_oraculo,E1_lab_soleado,6,262.901825247095,17.5735720672452,245.32825317985,50.0830502036715,202.424864843688,6.75592543753473,3.6379847622011,2741.71012936701,30.5358382753698,207.5913085592,116.149206064545,75.7159943115969,23.5065243445574,116.124688351449
B_oraculo,E1_lab_soleado,7,30.3822709777371,29.4707964844634,0.911474493273716,8.97189779197608,16.306972572518,0.708467924117348,4.39493268912571,2914.97197427457,3.43156280670534,222.20285880029,112.946224764431,76.2281286960187,1.87920484309343,115.239345300699
B_oraculo,E1_lab_soleado,8,29.2650464492153,15.0052934316379,14.2597530175774,9.43489495514859,17.3107695891501,0.597182487345168,1.9221994175713,2985.71282764858,3.37465715477357,225.560060410977,115.31357589436,75.5464686095141,2.0371993921993,117.683929747188
B_oraculo,E1_lab_soleado,9,6.59141543248338,6.59118097653371,0.000234455949675852,0.600782919594214,2.70731842793371,0,3.28331408495546,2388.12368734275,0.691909499727639,184.171850499399,104.971308031628,77.1198960403623,0.277902503989135,102.648621278449
B_oraculo,E2_lab_nublado,10,882.187051555976,118.58206453388,763.604987022097,96.4199225087795,455.079179940501,11.2009952627014,319.486953843988,179.667585079645,103.407370743137,21.4852719384861,117.217057947915,119.583462587099,55.5225718858448,122.006398739455
B_oraculo,E2_lab_nublado,1,673.056370977442,53.6551224788686,619.401248498573,52.3470130635468,321.442279908045,6.61357400074099,292.653504005086,125.025937909422,82.2763788051741,15.2345634218496,122.242924000093,121.851222846948,41.6246203058649,129.493296021209
B_oraculo,E2_lab_nublado,2,556.79018384485,100.717863693966,456.072320150884,34.3460126914375,223.838613106955,4.24388078626959,294.361677260175,106.816888371207,63.7094199768971,13.2316754988315,114.422670918799,123.872504625384,27.6820115027134,123.669509556362
B_oraculo,E2_lab_nublado,3,1161.93415825672,59.7532469672959,1102.18091128942,154.419617498558,672.557588024597,18.0189025648336,316.938050168705,97.7760072427988,151.452409713033,12.0687222971143,130.345087659925,123.432349483703,91.0851035555981,135.43093584466
B_oraculo,E2_lab_nublado,4,1065.1119161848,124.724588508309,940.387327676487,139.419261450984,610.014236727716,11.7703420757488,303.908075930307,98.9057339699613,135.111429011514,12.5130384396249,126.851861253679,126.514792796799,82.4060386874038,135.088713878962
B_oraculo,E2_lab_nublado,5,706.879334619155,77.9900727228444,628.889261896311,33.6486420792556,388.643182013732,6.17570840412845,278.411802122016,108.633602835646,93.6875681330519,13.7110888854146,132.536861023852,126.214067540026,56.6666138914479,145.806272987559
B_oraculo,E2_lab_nublado,6,1032.94140349796,94.189020404112,938.752383093845,106.835820917688,653.421768966525,15.1575471475299,257.52626646619,89.4980147529922,143.437420542651,11.4119421399906,138.863075927554,127.510561787172,97.0797695740565,148.57137332232
B_oraculo,E2_lab_nublado,7,718.750776070344,99.4170638386586,619.333712231685,64.0245635571864,360.203253568735,9.79558172237217,284.727377222044,201.737099138782,86.1959697330029,24.050060126135,119.924697965915,119.214860473383,45.3994100715593,126.038312041221
B_oraculo,E2_lab_nublado,8,790.172947415316,154.075497716396,636.09744969892,85.959123097966,336.596484470955,7.18353666545559,360.433803180944,118.290805390818,96.3117261064682,14.8423437606757,121.886893776239,125.473351133576,43.3479084668858,128.783010122693
B_oraculo,E2_lab_nublado,9,1155.06193241908,103.288717799935,1051.77321461915,152.101153884294,710.92314091424,16.3674146367999,275.670222983742,109.489306507139,161.461935222412,13.0205294177181,139.786387803689,118.920557934752,105.371033269944,148.217194244708
B_oraculo,E3_finde_soleado,10,248.866939597333,88.2498865660094,160.617053031323,44.1135052111255,150.423698034445,5.05301667648782,49.2767196752582,2823.52295820397,23.2782335449824,18.8538553972926,93.5368658554916,6.67742238203205,16.3466308561079,108.670582293255
B_oraculo,E3_finde_soleado,1,36.195856030844,34.5866468899592,1.60920914088479,0.168252313592296,1.11233987069054,0,34.9152638465612,3189.18510715243,0.368198058460423,21.1140740533128,10.1723815606589,6.6205232195397,0.0269335585864297,24.2134254971094
B_oraculo,E3_finde_soleado,2,145.138449494873,91.7771445451488,53.3613049497244,30.5372461294088,73.2251800724656,1.31674557222344,40.0592777207586,2602.04176208288,8.85640747628987,17.1518940066963,61.0204084934965,6.59170588905789,6.2952722989199,85.9714143780858
B_oraculo,E3_finde_soleado,3,274.075001821306,64.4679551584931,209.607046662813,38.5483244041119,199.720548172766,1.72908085584258,34.077048388569,3305.11777681802,29.2139328654998,15.4679545125805,106.591015858305,4.68000100361692,24.3153288198599,121.746755866233
B_oraculo,E3_finde_soleado,4,240.871662711682,66.4723218192011,174.399340892481,34.7342680639053,162.474881291648,5.49998462477346,38.1625287313555,3068.93528136811,22.9560617924704,6.95058613041446,95.3041197708188,2.26482004120854,18.0615437934349,111.165145343383
B_oraculo,E3_finde_soleado,5,368.352130271807,50.2125403566102,318.139589915197,81.2511262386356,244.365094369539,7.48211671298387,35.2537929506326,3484.75540605578,42.1997081019964,12.7555786275874,114.563496811752,3.66039424328631,31.0365483570793,127.008926692879
B_oraculo,E3_finde_soleado,6,37.0303449624754,37.030275409216,6.95532593961193e-05,0.942321794926255,1.28375023514418,0,34.804272932405,2999.59585309883,0.302036860391949,25.6916493517776,8.15646899044599,8.56503696164133,0.0331790330862812,25.8453959173413
B_oraculo,E3_finde_soleado,7,54.40884256245,52.7979950713563,1.61084749109372,4.47238692609401,8.93800866533445,0.268754009689775,40.7296929613318,2908.95788303357,0.487053171114509,21.8122774493551,8.95172821505023,7.49831325388887,0.0747573401158438,8.36398161100311
B_oraculo,E3_finde_soleado,8,277.563365173317,64.1060423419742,213.457322831343,94.8782603429481,138.874400103493,4.39096695184507,39.4197377750305,3087.24125165838,27.162448880892,20.4600532724247,97.8603529465466,6.62729330318263,15.5429169182778,111.920677293257
B_oraculo,E3_finde_soleado,9,148.170986736678,55.9160872296541,92.2548995070234,27.9323177784433,81.5026122844033,4.11985537491843,34.6162012988958,2261.82963697853,13.3096551774807,8.87721467569323,89.8263247793171,3.92479368497085,9.49215194167523,116.464389000838
B_oraculo,E4_volatilidad,10,50.9339575721786,50.9338131406322,0.000144431546352741,2.1312490791823,8.93174260319161,0.258942566031069,39.6120233237736,1732.25564245144,1.80935088421477,71.7460865879667,35.5234694192128,41.417724283717,0.335768735605576,37.5927465134961
B_oraculo,E4_volatilidad,1,99.6505249318968,96.715986278634,2.93453865326278,11.1291952365838,49.9900927881314,1.82353260214659,36.7077043050351,1890.67206220965,8.44346898628418,63.2793849617005,84.7308028939598,33.4692547832674,5.66178755357309,113.258192529647
B_oraculo,E4_volatilidad,2,76.4073010260102,58.3722551326416,18.0350458933686,1.8048973125945,23.5632941293191,0.952853806535621,50.086255777561,2001.67694428573,6.18676560198127,72.9815810624361,80.970869522995,36.4602196527166,2.80821015074221,119.177316012367
B_oraculo,E4_volatilidad,3,527.977371954306,108.380772482464,419.596599471842,105.69791513557,359.327714375418,9.63770013524499,53.3140423080722,1847.51303103518,54.7347581731159,68.8808964545437,103.668757565339,37.2830368703538,39.4363145545671,109.75027245843
B_oraculo,E4_volatilidad,4,208.788025744947,103.891102254483,104.896923490464,24.7098864827078,138.170924912827,4.75135201227705,41.1558623371187,1604.80683832398,33.4739688951719,56.0412051148913,160.325137304873,34.9208414225225,25.637572647255,185.549692624769
B_oraculo,E4_volatilidad,5,271.215304451833,71.4700289329693,199.745275518864,31.4942996619462,199.780939210087,5.67799543641535,34.2620701433679,1844.65641643697,47.4758136736721,66.8639517963194,175.048431612765,36.2473744164618,37.6202817745902,188.307662999968
B_oraculo,E4_volatilidad,6,457.393924725532,72.578801673489,384.815123052043,81.293171981223,312.926411511466,10.5494243166502,52.62491691619,1816.63197309542,52.4758832156986,68.5663453061972,114.727984739167,37.7436631754118,37.4697410704819,119.739784473606
B_oraculo,E4_volatilidad,7,135.060899440431,68.7081218349162,66.3527776055149,15.4340951584689,50.0413707079745,1.37025420887416,68.2151793651135,1968.75658207501,12.3179243158361,77.6810101790983,91.2027416289271,39.4568891280733,5.59144937257149,111.736535060188
B_oraculo,E4_volatilidad,8,232.387156710898,104.070276769917,128.316879940981,58.8264884401575,133.238307031347,4.65678478190663,35.6655764574702,2012.64859193724,24.5852208957571,75.7464305541214,105.79423253731,37.6351991388686,16.2260256163271,121.781985810654
B_oraculo,E4_volatilidad,9,95.2884937724923,95.2881639537957,0.000329818696558493,4.96312199947849,49.2146138045882,1.90452325413403,39.2062347142916,1303.04735720918,6.8247419064399,46.7048565125004,71.6218888162345,35.8427928609835,4.91588344218557,99.8866609358066
B_prima2,E1_lab_soleado,10,6.66929025045699,6.66923107267286,5.91777841292822e-05,5.91777841292822e-05,2.07026487025173,0,4.59896620242113,2843.94593046423,0.714031971075444,222.120430269768,107.062662481441,78.1029019892478,0.222129402566347,107.295161000021
B_prima2,E1_lab_soleado,1,7.45432052734254,7.45418256054026,0.000137966802280899,0.603110596831354,3.140223686589,0.0122432052862581,3.69874303863592,2877.77666586332,0.767518622217068,218.03874679707,102.962921892317,75.7663891654565,0.314829969924082,100.257179534258
