Version,Escenario,KPI,N,Ref_media,Ver_media,Dif,Dif_mediana,Dif_pct,Gana_ver,p_t,p_rank
C_factor3,TODOS,E_Import_Red,4,1211.68650182934,6582.76416395556,5371.07766212622,4862.00151240599,443.272880734187,0,0.0168444552579361,NaN
C_factor3,TODOS,E_Export_Red,4,14459.8626057635,3587.31263285508,-10872.5499729084,-12192.5314234079,-75.1912398432801,NaN,0.0246112327621342,NaN
C_factor3,TODOS,Autarquia_pct,4,88.0294462827611,74.3940889404643,-13.6353573422968,-13.3562761202443,-15.4895411911355,0,0.025655518565149,NaN
C_factor3,TODOS,Autoconsumo_pct,4,43.3240967529507,87.5568405838879,44.2327438309372,47.5257689910858,102.097324920974,4,0.00181419347588063,NaN
C_factor3,TODOS,coste_H2_kg,4,3.06409349744337,3.02709089948481,-0.0370025979585614,-0.059017664587341,-1.20761974102408,2,0.895021534112931,NaN
C_factor3,TODOS,kg_H2_EL,4,160.923966040454,279.930358630112,119.006392589657,155.963339209068,73.9519386190995,3,0.0999645291683233,NaN
C_factor3,TODOS,E_Comp,4,249.293387704612,6.75690527762857,-242.536482426983,-246.65168699434,-97.2895770161241,4,0.00010185599890522,NaN
C_factor3,TODOS,t_run_El_pct,4,35.4826628924225,62.576326758719,27.0936638662965,33.9023910344064,76.3574705439668,NaN,0.0649171772007047,NaN
C_factor3,TODOS,Conmutaciones_El,4,32.5,21.5,-11,-10.5,-33.8461538461538,4,0.000577197676414398,NaN
C_factor3,TODOS,LOH_High_media,4,73.5085336876468,3.82593778326859,-69.6825959043782,-72.0163731251293,-94.7952467675035,0,0.000169251893942235,NaN
C_factor3,TODOS,LOH_High_min,4,22.6161620644416,-36.8770507628012,-59.4932128272428,-65.5990401836668,-263.056183704933,0,0.0138034688786246,NaN
C_factor3,TODOS,pct_tiempo_critico,4,41.4862078601061,94.9016701361274,53.4154622760214,57.7699937665447,128.754747737227,0,0.00362318106959725,NaN
C_factorB,TODOS,Coste_Neto,4,-438.335033753515,205.728939546866,644.063973300381,570.319967771184,146.934176760909,0,0.0169150961741451,NaN
C_factorB,TODOS,Coste_corregido,4,-411.744495024921,248.994666273905,660.739161298825,552.731964594801,160.473101470084,0,0.0239586783946615,NaN
C_factorB,TODOS,Coste_total_H2,4,-407.744475504918,263.394736545905,671.139212050823,552.731964594801,164.597990253513,0,0.0261432966820196,NaN
C_factorB,TODOS,V_terminal,4,-26.5905387285947,-43.2657267270392,-16.6751879984445,-5.92784140370872,-62.7109821604047,1,0.586007008594918,NaN
C_factorB,TODOS,E_Import_Red,4,1211.68650182934,4661.89076171923,3450.20425988989,2827.75330721842,284.743970877033,0,0.0340313460544921,NaN
C_factorB,TODOS,E_Export_Red,4,14459.8626057635,8339.71241934076,-6120.15018642269,-6772.50571795546,-42.3250922452286,NaN,0.0102503423773861,NaN
C_factorB,TODOS,Autarquia_pct,4,88.0294462827611,76.2855006719189,-11.7439456108422,-9.30761302562877,-13.3409286400817,0,0.0475905667013934,NaN
C_factorB,TODOS,Autoconsumo_pct,4,43.3240967529507,69.5908065097518,26.2667097568012,25.4921660154899,60.6284071115972,4,0.000500844648715137,NaN
C_factorB,TODOS,coste_H2_kg,4,3.06409349744337,3.5625877402493,0.498494242805935,0.354204969797031,16.2688979047758,0,0.0809078477843597,NaN
C_factorB,TODOS,kg_H2_EL,4,160.923966040454,225.424566997636,64.5006009571815,65.0409727809782,40.0814139399018,4,2.15701021559767e-05,NaN
C_factorB,TODOS,E_Comp,4,249.293387704612,319.212421748488,69.9190340438762,74.3106404190199,28.0468867175584,0,0.00958115569724804,NaN
C_factorB,TODOS,t_run_El_pct,4,35.4826628924225,49.732432651401,14.2497697589786,14.0420568087685,40.1598093192202,NaN,0.000312769880812303,NaN
C_factorB,TODOS,Conmutaciones_El,4,32.5,38,5.5,4.5,16.9230769230769,0,0.0991140291537471,NaN
C_factorB,TODOS,LOH_High_media,4,73.5085336876468,67.3039148963623,-6.20461879128442,-5.32867899189812,-8.44067821791841,0,0.0672612389200453,NaN
C_factorB,TODOS,LOH_High_min,4,22.6161620644416,-0.442107936544647,-23.0582700009862,-27.7699498553257,-101.954831837891,0,0.0557292420474471,NaN
C_factorB,TODOS,pct_tiempo_critico,4,41.4862078601061,42.4346189903787,0.948411130272602,1.76545673700936,2.28608778481441,2,0.874290872155959,NaN
E,TODOS,Coste_Neto,20,-390.84732222864,-458.658792681884,-67.8114704532441,-71.2786143212225,-17.3498618505503,20,1.26655648191587e-08,9.56917315705946e-05
E,TODOS,Coste_corregido,20,-376.72070143246,-433.58173427605,-56.86103284359,-53.8469884518149,-15.0936841610718,20,4.63814764373183e-09,9.56917315705946e-05
E,TODOS,Coste_total_H2,20,-375.04069323406,-427.43770429333,-52.3970110592704,-46.9307104695814,-13.9710202131506,20,7.61525533743423e-08,9.56917315705946e-05
E,TODOS,V_terminal,20,-14.1266207961795,-25.0770584058336,-10.9504376096541,-8.45809625811429,-77.5163272777567,3,0.00489546664868956,0.000315046961090167
E,TODOS,E_Import_Red,20,1320.32199568236,602.95462243271,-717.367373249655,-667.101042289648,-54.3327594022932,20,9.09003983196044e-10,9.56917315705946e-05
E,TODOS,E_Export_Red,20,14013.8609636433,13416.7387196975,-597.122243945792,-558.199652720282,-4.2609402611809,NaN,8.13668687982272e-10,9.56917315705946e-05
E,TODOS,Autarquia_pct,20,87.6524265794056,94.3473617475497,6.6949351681441,6.28229488319876,7.63804885889732,20,1.05691411178555e-09,9.56917315705946e-05
E,TODOS,Autoconsumo_pct,20,45.5954824389406,48.682473777296,3.08699133835539,2.48573832388604,6.77038858507386,20,1.79143122913672e-06,9.56917315705946e-05
E,TODOS,coste_H2_kg,20,3.11633217669612,3.00111277800226,-0.115219398693855,-0.111883127599255,-3.6972759051639,19,3.89795703337192e-06,0.000553830376860923
E,TODOS,kg_H2_EL,20,167.884805061268,166.972524289204,-0.912280772063448,-0.363081824096838,-0.54339686770969,3,0.00473809896289179,0.00072854180016988
E,TODOS,E_Comp,20,261.075556546122,253.811482316798,-7.26407422932434,-2.47724760042469,-2.78236473970364,18,0.0290770669862901,0.000151093078387285
E,TODOS,t_run_El_pct,20,36.7335371469293,36.9395553248093,0.206018177879998,0.207340927015665,0.560844922327931,NaN,0.349223498216221,0.322508682620795
E,TODOS,Conmutaciones_El,20,32.1,31.55,-0.55,0,-1.71339563862928,8,0.224595744783219,0.247324778343984
E,TODOS,LOH_High_media,20,73.9158633635564,71.5278913036964,-2.38797205986004,-1.4839262385413,-3.23066247378422,0,0.00119926486665833,9.56917315705946e-05
E,TODOS,LOH_High_min,20,21.7995380237983,18.4468390627788,-3.35269896101955,-2.38399972239529,-15.3796789517257,2,0.000620017039666854,0.000672715036471695
E,TODOS,pct_tiempo_critico,20,38.8248365991458,42.72316017996,3.89832358081418,2.05646154685591,10.0407984225746,0,0.000818753458706079,9.56917315705946e-05
E0,TODOS,Coste_Neto,20,-390.84732222864,-454.182875913053,-63.3355536844137,-68.162472734753,-16.204678932753,20,2.1329049193497e-08,9.56917315705946e-05
E0,TODOS,Coste_corregido,20,-376.72070143246,-427.694644629104,-50.973943196644,-50.6642331083671,-13.530964187213,20,9.30182841862859e-09,9.56917315705946e-05
E0,TODOS,Coste_total_H2,20,-375.04069323406,-422.214617886704,-47.1739246526444,-45.4041127802337,-12.5783482975816,20,1.45348221680663e-07,9.56917315705946e-05
E0,TODOS,V_terminal,20,-14.1266207961795,-26.4882312839492,-12.3616104877697,-10.2403996012206,-87.5057854679083,0,0.0013201348220373,9.56917315705946e-05
E0,TODOS,E_Import_Red,20,1320.32199568236,648.466070589898,-671.855925092467,-637.70136572053,-50.8857632675611,20,5.16080622681159e-09,9.56917315705946e-05
E0,TODOS,E_Export_Red,20,14013.8609636433,13451.8252226607,-562.035740982583,-554.612515021166,-4.01057026640049,NaN,3.21361226518491e-09,9.56917315705946e-05
