Version,Escenario,Fecha,Semilla,Archivo,Coste_Neto,coste_H2_kg,Autoconsumo_pct,Autarquia_pct,E_Import_Red,E_Export_Red,E_Comp,kg_H2_EL,kg_H2_Dem,Conmutaciones_El,Conmutaciones_FC,LOH_High_media,LOH_High_min,pct_tiempo_critico,pct_tiempo_LOH_negativo,mae_prevision_precio,balance_pct,t_run_El_pct,E_Bat_carga,E_Bat_desc,coste_energia_H2,Coste_Import,Ingreso_Export,precio_medio_import,dSOC_pct,d_kg_H2_high,d_kg_H2_low,dias_sim,dE_bat_kWh,precio_valoracion,V_terminal,Coste_corregido,kg_H2_no_servido,Coste_H2_deficit,Coste_total_H2,kg_H2_high_ini,kg_H2_high_fin,LOH_High_fin,bar_H2_high_fin,valor_H2_rem,valor_bat_rem,SOC_fin_pct
A_8,E1_lab_soleado,02-07-2025,1,A_8_E1_lab_soleado_s1_20260904_180839.mat,-217.655707229437,4.38944412511343,34.5448574130082,99.6823322525221,4.37532498263474,2874.84814236882,33.0922248143855,22.1374876101166,15.600076128,4,0,86.9949707384887,58.5722670292606,6.95246582794181,0,9.41130395253499,2.76644993038402e-15,30.8769574426222,219.008449560369,74.7196464702117,97.1712649349974,0.428428399780456,218.084135629218,97.9192177680167,14.166396842144,3.4046022637804,3.05595991596184,1,141.66396842144,97.9192177680167,39.7212805866096,-257.376987816047,0,0,-257.376987816047,16.0128675758634,19.4174698396438,97.0093320145218,679.065324101653,155.33975871715,82.4150774113522,84.166396842144
A_8,E1_lab_soleado,02-07-2025,2,A_8_E1_lab_soleado_s2_20260904_180856.mat,-240.994191428353,4.34605959146145,28.7973233106347,99.7619454080244,2.5305088547466,3127.28495763432,25.3787781514782,16.183512809333,13.4100654408,4,0,87.5740345829549,60.7446639203033,9.22327287878612,0,9.41130395253499,2.68594937465168e-15,22.4719621300679,230.728792564293,26.3893901841617,70.334511068541,0.264624216242882,241.258815644596,104.573519174419,20.0010824758989,1.03170439116502,1.71903037527721,1,200.010824758989,104.573519174419,27.0778873655432,-268.072078793896,0,0,-268.072078793896,16.0128675758634,17.0445719670284,85.1543766850112,596.080636795078,136.356575736227,94.1172992401191,90.0010824758989
A_8,E1_lab_soleado,02-07-2025,3,A_8_E1_lab_soleado_s3_20260904_180912.mat,-181.304271572243,4.59843011883674,36.6262159634968,84.452950773962,270.240968318288,2783.43302163139,41.2011242025218,27.6218714230422,25.4801243424,6,0,77.1753818772752,35.8780242076973,24.6154558396315,0,9.41130395253499,3.32275819611827e-15,43.6707908473282,204.355805422611,63.6727055036377,127.017245490353,29.8501297897837,211.154401362026,110.457455712734,13.8156719079919,-0.200118294859861,2.31670578462698,1,138.156719079919,110.457455712734,12.1334493523893,-193.437720924632,0,0,-193.437720924632,16.0128675758634,15.8127492810035,79.0002125782318,553.001488047622,126.501994248028,92.5806586781009,83.8156719079919
A_8,E1_lab_soleado,02-07-2025,4,A_8_E1_lab_soleado_s4_20260904_180927.mat,-160.431581148363,4.62688385844988,44.8748962412285,91.9842228071138,155.913076889113,2421.14363937368,44.7089522030774,31.5823912053207,32.8401602592,4,0,74.6504720720616,41.8955786490829,39.7298642376824,0,9.41130395253499,3.05741125628132e-15,48.0445828173285,204.417535617748,22.636538399657,146.128056079148,19.2656679338242,179.697249082187,123.566722677957,17.8166894571488,-4.20453976069204,2.96157329650861,1,178.166894571488,123.566722677957,-13.8223687588192,-146.609212389544,0,0,-146.609212389544,16.0128675758634,11.8083278151714,58.9941945587328,412.959361911129,94.4666225213709,108.512205126478,87.8166894571488
A_8,E1_lab_soleado,02-07-2025,5,A_8_E1_lab_soleado_s5_20260904_180943.mat,-194.00451926289,4.56057631908847,37.0713257982087,92.4150224162414,119.983263920629,2763.88340137396,41.2402904683031,27.5759231025768,27.900136152,5,0,80.2073147687004,54.7581377686537,23.5876899572922,0,9.41130395253499,2.99553206405412e-15,43.5272739898844,225.765937951898,59.4309400158622,125.762101878616,14.9689468311573,208.973466094047,124.758623344832,16.3134033146998,-3.36136076273242,3.04097492470188,1,163.134033146998,124.758623344832,-8.57374644536075,-185.430772817529,0,0,-185.430772817529,16.0128675758634,12.651506813131,63.2067017512887,442.446912259021,101.212054505048,107.683413737492,86.3134033146997
A_8,E1_lab_soleado,02-07-2025,6,A_8_E1_lab_soleado_s6_20260904_180959.mat,-177.25311190601,4.64663476284949,37.6468212619795,85.3564364440256,259.688909366616,2738.60712819551,45.5325535362857,29.1159872179391,27.4801341024,8,0,80.5589285737233,53.6389904737295,20.9048506383028,0,9.41130395253499,3.2054646350183e-15,46.7645050404509,204.877322497279,65.1061841781117,135.291358361557,30.1815271355931,207.434639041603,116.221856409679,13.727767465682,-0.200055545307048,1.81670761457045,1,137.27767465682,116.221856409679,12.7587552105412,-190.011867116551,0,0,-190.011867116551,16.0128675758634,15.8128120305564,79.0005260738753,553.003682517127,126.502496244451,97.3099656789951,83.727767465682
A_8,E1_lab_soleado,02-07-2025,7,A_8_E1_lab_soleado_s7_20260904_181015.mat,-218.915038318763,4.40798839828255,33.6990800733201,97.9284955979517,27.2684701500806,2911.99543619112,30.4147985514288,20.2578491365943,23.0201123376,6,0,84.4710461576893,51.1776555881925,4.41545815441951,0,9.41130395253499,3.04726899960098e-15,33.0898947928843,205.87146017034,14.8701028288354,89.2963639682659,3.08845102801013,222.003489346773,113.260883761057,18.7110461013025,-5.7691048036525,3.03934535612033,1,187.110461013025,113.260883761057,-27.0797718714734,-191.835266447289,0,0,-191.835266447289,16.0128675758634,10.2437627722109,51.1776555881925,358.243589117348,81.9501021776872,100.474914808014,88.7110461013025
A_8,E1_lab_soleado,02-07-2025,8,A_8_E1_lab_soleado_s8_20260904_181030.mat,-222.353675312109,4.55165373806902,32.0276738083707,97.8683017404257,29.044383847211,2985.40508753437,27.9396567549009,19.2352132940134,16.3600798368,6,0,84.8852750600754,60.8434092335325,3.23144408050833,0,9.41130395253499,2.64321759811701e-15,30.0910869087163,204.916189868299,131.68762384192,87.5520304922508,3.35132560405009,225.705000916159,115.386355643826,7.20574086036746,-0.19974096987373,3.0410872883691,1,72.0574086036746,115.386355643826,5.88506983933466,-228.238745151443,0,0,-228.238745151443,16.0128675758634,15.8131266059897,79.0020976871136,553.014683809795,126.505012847917,89.0848907265946,77.2057408603674
A_8,E1_lab_soleado,02-07-2025,9,A_8_E1_lab_soleado_s9_20260904_181045.mat,-183.84524804632,4.13460671095631,45.714473148166,99.8267033125187,3.35723203089284,2384.26867407852,52.4643024688279,32.8686010729116,26.6601301008,5,0,83.8753070915032,57.2885779572808,15.4894040578234,0,9.41130395253499,3.39760319871337e-15,40.2078679644912,205.930429545255,132.027042172206,135.898738575806,0.336040506538812,184.181288552858,100.094513410633,7.27478039970161,3.403541427725,2.73195324473957,1,72.7478039970161,100.094513410633,33.7818218602961,-217.627069906616,0,0,-217.627069906616,16.0128675758634,19.4164090035884,97.0040320965633,679.028224675943,155.331272028707,77.3478154302169,77.2747803997016
A_8,E1_lab_soleado,02-07-2025,10,A_8_E1_lab_soleado_s10_20260904_181101.mat,-221.632274700621,4.09199318161549,35.3318888240648,99.7548536636973,3.35346031971106,2840.2810220382,33.3313355198301,20.9956591647581,15.8200772016,3,0,87.6337980296025,62.7779801531292,3.27426765893913,0,9.41130395253499,3.25126729852643e-15,27.142046967049,232.524454500557,45.3052327491272,85.914094145713,0.350293923943491,221.982568624565,104.457453062594,18.3419904728044,3.40336337105029,1.71137396302701,1,183.419904728044,104.457453062594,44.47052544839,-266.102800149011,0,0,-266.102800149011,16.0128675758634,19.4162309469137,97.0031425286013,679.021997700209,155.32984757531,92.2797932326912,88.3419904728044
A_8_semana,E1_lab_soleado,02-07-2025,1,A_8_semana_E1_lab_soleado_s1_20260904_145426.mat,-739.566994894536,2.50539923483423,30.9347525646575,92.3672348889105,761.788965960518,20972.4508831362,256.245005486153,156.543833929031,159.1807767984,34,0,77.4437798011801,33.1142278724496,35.8850266451279,0,17.5982677559626,3.0223735708913e-15,32.3433658343819,413.550494589301,238.58179682632,392.204801743811,89.2534713443308,828.820466238867,117.162987825367,17.1459282233284,-4.32432814305541,1.71853693973398,7,171.459282233284,117.162987825367,-16.5148115272833,-723.052183367253,0,0,-723.052183367253,16.0128675758634,11.688539432808,58.3957339430018,408.770137601012,93.5083154624639,102.102773274602,87.1459282233284
A_8_semana,E1_lab_soleado,02-07-2025,2,A_8_semana_E1_lab_soleado_s2_20260904_145510.mat,-637.334258949183,2.81350119343533,33.0692510322342,92.9097292811683,752.804170802541,20324.2860544604,279.057471527299,167.275610431098,164.400802272,33,0,83.1531170908627,42.8412462226082,17.2388934542106,0,17.5982677559626,2.95215289619367e-15,35.2501070600082,516.937520340565,339.702659380763,470.630129580518,81.5997799477337,718.934038896917,108.394431264564,17.3628469996629,-0.199924983771378,3.04104809421989,7,173.628469996629,108.394431264564,15.338923460788,-652.673182409971,0,0,-652.673182409971,16.0128675758634,15.812942592092,79.0011783569722,553.008248498806,126.503540736736,94.6964611418162,87.3628469996629
A_8_semana,E1_lab_soleado,02-07-2025,3,A_8_semana_E1_lab_soleado_s3_20260904_145553.mat,-574.311286726885,3.09388710562288,32.0249168425494,87.7650234670988,1327.1823592213,20641.4100540413,272.565362507226,169.715289882156,176.3808607344,36,0,77.2300515668532,26.4122321364618,33.0965061235018,0,17.5982677559626,2.79291009802624e-15,37.6422988718603,567.428278671434,362.959374313258,525.079946993451,146.245325590529,720.556612317413,110.192336851385,20.0012497987976,-9.61955985904655,3.03248545618698,7,200.012497987976,110.192336851385,-57.1206187748723,-517.190667952012,0,0,-517.190667952012,16.0128675758634,6.39330771681685,31.9408510013717,223.585957009602,51.1464617345348,99.1744803487471,90.0012497987976
A_8_semana,E1_lab_soleado,02-07-2025,4,A_8_semana_E1_lab_soleado_s4_20260904_145637.mat,-697.163873679468,2.53447029373987,32.4272282182132,93.3190055264321,696.767701655724,20519.24361174,258.473893455695,157.081372806353,153.3207482016,33,0,80.2845438451779,32.2989128968987,20.7992380964979,0,17.5982677559626,2.92902239778372e-15,34.5459084889079,704.665256038004,590.101094710391,398.11807307758,81.2186256423287,778.382499321796,116.564854325666,11.2367409030735,0.688470294227749,3.02806625409397,7,112.367409030735,116.564854325666,17.2960439519802,-714.459917631448,0,0,-714.459917631448,16.0128675758634,16.7013378700912,83.439585275859,584.077096931013,133.610702960729,94.6934886925865,81.2367409030735
A_8_semana,E1_lab_soleado,02-07-2025,5,A_8_semana_E1_lab_soleado_s5_20260904_145721.mat,-663.315689705063,2.31511465548425,37.9407962044926,94.8028276721455,622.270162357999,18844.9857457803,313.134868936086,187.879291739153,186.680910998401,32,0,78.6010410168686,38.6283772957649,32.6970358845306,0,17.5982677559626,3.13543610987578e-15,35.6553643264479,576.731567009215,406.550216969513,434.962101767316,71.7976257104639,735.113315415526,115.380151666597,16.6731858591338,-0.530264239617251,1.71467419121628,7,166.731858591338,115.380151666597,13.0716785017919,-676.387368206854,0,0,-676.387368206854,16.0128675758634,15.4826033362462,77.3508093432732,541.455665402913,123.860826689969,100.00365329854,86.6731858591338
A_factor3,E1_lab_soleado,02-07-2025,1,A_factor3_E1_lab_soleado_s1_20260903_211456.mat,311.287236583815,2.82118358724809,80.8731310353032,81.8522888040714,5430.0917619284,5808.09212745996,9.53278250812254,341.328794908248,513.862507636799,24,0,3.85501357861484,-32.4790303200371,95.1947830774089,9.81430255571667,17.5982677559626,3.48366856953643e-15,73.3752093663866,2672.78999298385,2606.28289753189,962.951194050319,514.522503962613,203.235267378798,94.7539243388199,6.33386762009508,-16.0109312731802,-154.494175136383,7,63.3386762009508,94.7539243388199,-122.686020866222,433.973257450038,473.042308435198,3784.33846748159,4218.31172493162,16.0128675758634,0.00193630268317971,0.00967373357210969,0.0677161350047678,0.0154904214654377,72.3293351696399,76.3338676200951
A_factorB,E1_lab_soleado,02-07-2025,1,A_factorB_E1_lab_soleado_s1_20260903_213515.mat,-219.312087401916,2.64982809995005,58.112870127337,87.8755539461574,2414.52751643346,12719.5051999543,338.146536632262,223.372050296228,226.7611065888,41,0,73.8985864512211,3.86350616425771,26.1216499311344,0,17.5982677559626,3.68886123424354e-15,46.0885481340143,1775.42908369923,1628.80391678791,591.897535618402,288.550229720155,507.862317122071,119.505877550064,14.2732964783206,-4.82616142710645,1.47707232140766,7,142.732964783206,119.505877550064,-23.2576060262861,-196.05448137563,0,0,-196.05448137563,16.0128675758634,11.186706148757,55.8885838317627,391.220086822339,89.4936491900556,100.711542496784,84.2732964783206
A_semana,E1_lab_soleado,02-07-2025,1,A_semana_E1_lab_soleado_s1_20260903_105603.mat,-739.566994894536,2.50539923483423,30.9347525646575,92.3672348889105,761.788965960518,20972.4508831362,256.245005486153,156.543833929031,159.1807767984,34,0,77.4437798011801,33.1142278724496,35.8850266451279,0,17.5982677559626,3.0223735708913e-15,32.3433658343819,413.550494589301,238.58179682632,392.204801743811,89.2534713443308,828.820466238867,117.162987825367,17.1459282233284,-4.32432814305541,1.71853693973398,7,171.459282233284,117.162987825367,-16.5148115272833,-723.052183367253,0,0,-723.052183367253,16.0128675758634,11.688539432808,58.3957339430018,408.770137601012,93.5083154624639,102.102773274602,87.1459282233284
A_semana,E1_lab_soleado,02-07-2025,2,A_semana_E1_lab_soleado_s2_20260903_105649.mat,-637.334258949183,2.81350119343533,33.0692510322342,92.9097292811683,752.804170802541,20324.2860544604,279.057471527299,167.275610431098,164.400802272,33,0,83.1531170908627,42.8412462226082,17.2388934542106,0,17.5982677559626,2.95215289619367e-15,35.2501070600082,516.937520340565,339.702659380763,470.630129580518,81.5997799477337,718.934038896917,108.394431264564,17.3628469996629,-0.199924983771378,3.04104809421989,7,173.628469996629,108.394431264564,15.338923460788,-652.673182409971,0,0,-652.673182409971,16.0128675758634,15.812942592092,79.0011783569722,553.008248498806,126.503540736736,94.6964611418162,87.3628469996629
A_semana,E1_lab_soleado,02-07-2025,3,A_semana_E1_lab_soleado_s3_20260903_105734.mat,-574.311286726885,3.09388710562288,32.0249168425494,87.7650234670988,1327.1823592213,20641.4100540413,272.565362507226,169.715289882156,176.3808607344,36,0,77.2300515668532,26.4122321364618,33.0965061235018,0,17.5982677559626,2.79291009802624e-15,37.6422988718603,567.428278671434,362.959374313258,525.079946993451,146.245325590529,720.556612317413,110.192336851385,20.0012497987976,-9.61955985904655,3.03248545618698,7,200.012497987976,110.192336851385,-57.1206187748723,-517.190667952012,0,0,-517.190667952012,16.0128675758634,6.39330771681685,31.9408510013717,223.585957009602,51.1464617345348,99.1744803487471,90.0012497987976
A_semana,E1_lab_soleado,02-07-2025,4,A_semana_E1_lab_soleado_s4_20260903_105818.mat,-697.163873679468,2.53447029373987,32.4272282182132,93.3190055264321,696.767701655724,20519.24361174,258.473893455695,157.081372806353,153.3207482016,33,0,80.2845438451779,32.2989128968987,20.7992380964979,0,17.5982677559626,2.92902239778372e-15,34.5459084889079,704.665256038004,590.101094710391,398.11807307758,81.2186256423287,778.382499321796,116.564854325666,11.2367409030735,0.688470294227749,3.02806625409397,7,112.367409030735,116.564854325666,17.2960439519802,-714.459917631448,0,0,-714.459917631448,16.0128675758634,16.7013378700912,83.439585275859,584.077096931013,133.610702960729,94.6934886925865,81.2367409030735
A_semana,E1_lab_soleado,02-07-2025,5,A_semana_E1_lab_soleado_s5_20260903_105904.mat,-663.315689705063,2.31511465548425,37.9407962044926,94.8028276721455,622.270162357999,18844.9857457803,313.134868936086,187.879291739153,186.680910998401,32,0,78.6010410168686,38.6283772957649,32.6970358845306,0,17.5982677559626,3.13543610987578e-15,35.6553643264479,576.731567009215,406.550216969513,434.962101767316,71.7976257104639,735.113315415526,115.380151666597,16.6731858591338,-0.530264239617251,1.71467419121628,7,166.731858591338,115.380151666597,13.0716785017919,-676.387368206854,0,0,-676.387368206854,16.0128675758634,15.4826033362462,77.3508093432732,541.455665402913,123.860826689969,100.00365329854,86.6731858591338
A_semana_s6a10,E1_lab_soleado,02-07-2025,6,A_semana_s6a10_E1_lab_soleado_s6_20260903_115449.mat,-674.496899706991,2.51405628492878,37.7268370740612,98.792416885239,137.758853185062,18909.9568784498,298.030812771229,181.778218787641,176.600861808001,27,0,79.7826615464256,25.0303197343999,23.754259665576,0,17.5982677559626,3.11825480017246e-15,34.9645585903462,411.333833182417,225.205639240839,457.000673406229,15.1937438993924,689.690643606383,110.292322766229,18.2296671805633,3.40366245311693,1.71293501063122,7,182.296671805633,110.292322766229,45.324630654332,-719.821530361323,0,0,-719.821530361323,16.0128675758634,19.4165300289803,97.0046367372568,679.032457160797,155.332240231843,97.3105493023564,88.2296671805632
A_semana_s6a10,E1_lab_soleado,02-07-2025,7,A_semana_s6a10_E1_lab_soleado_s7_20260903_115535.mat,-645.212344351559,2.72032062159041,36.060050123791,96.8322492138781,351.528395436045,19416.0957651586,272.357398095168,173.544700021218,172.9608440448,29,0,73.793385839502,20.2747344874825,36.2944175026166,0,17.5982677559626,3.02007203908604e-15,34.6194864095793,506.383861823043,301.907126036532,472.097226235443,44.9909209118493,690.203265263408,127.986590830141,20.0025773087516,-1.14224251714451,1.71934954624596,7,200.025773087516,127.986590830141,13.902614960915,-659.114959312474,0,0,-659.114959312474,16.0128675758634,14.8706250587189,74.2933768147,520.0536377029,118.965000469751,115.191230356734,90.0025773087516
A_semana_s6a10,E1_lab_soleado,02-07-2025,8,A_semana_s6a10_E1_lab_soleado_s8_20260903_115620.mat,-627.777863869479,2.91547146287064,31.3222374770967,88.5394770088568,1206.12655095142,20854.7866656628,257.009929571481,158.579875842695,155.7207599136,31,0,80.5593059460241,31.7827371428172,27.7739289452233,0,17.5982677559626,2.98964874777518e-15,34.1565242120962,634.419208448667,441.121859422809,462.335102604945,138.943644233436,766.721508102916,115.19823033813,18.9154661481162,-0.199336613191351,3.0249488809051,7,189.154661481162,115.19823033813,18.0165611310233,-645.794425000502,0,0,-645.794425000502,16.0128675758634,15.8135309626721,79.0041178458663,553.028824921064,126.508247701376,102.429043499529,88.9154661481161
A_semana_s6a10,E1_lab_soleado,02-07-2025,9,A_semana_s6a10_E1_lab_soleado_s9_20260903_115704.mat,-632.871880091784,2.6524601367581,33.654077420403,88.1375813815052,1359.28309629594,20146.696844887,268.645098734964,180.552101314497,174.0208492176,38,0,73.816684581242,-3.48917724959989,32.370647535305,0.0254629208615727,17.5982677559626,2.94091830224465e-15,40.5182861800824,639.079336449584,519.086261925533,478.907251344613,138.152080545982,771.023960637765,101.635988060506,11.7746780072431,3.40460326258142,3.04998172454049,7,117.746780072431,101.635988060506,38.0074054008956,-670.879285492679,1.40000683200058,11.2000546560047,-659.679230836675,16.0128675758634,19.4174708384448,97.0093370045139,679.065359031597,155.339766707559,83.1125019759591,81.7746780072431
A_semana_s6a10,E1_lab_soleado,02-07-2025,10,A_semana_s6a10_E1_lab_soleado_s10_20260903_115749.mat,-689.496893189482,2.52659681302463,32.4391482591255,91.6736519959546,877.253290473057,20515.6239552291,284.015753532023,173.216613634825,168.0408200352,34,0,79.6803772488779,26.3861320277473,29.7059694015056,0,17.5982677559626,2.87734044722979e-15,36.5654157317862,536.59983572996,344.69989645079,437.648543972667,103.770335124644,793.267228314126,118.290049466428,18.785062926098,3.40366083914682,1.71139752971718,7,187.85062926098,118.290049466428,47.2280609179974,-736.724954107479,0,0,-736.724954107479,16.0128675758634,19.4165284150102,97.004628673891,679.032400717237,155.332227320082,105.02389485408,88.785062926098
A_umbral8,E1_lab_soleado,02-07-2025,1,A_umbral8_E1_lab_soleado_s1_20260903_233807.mat,-217.655707229437,4.38944412511343,34.5448574130082,99.6823322525221,4.37532498263474,2874.84814236882,33.0922248143855,22.1374876101166,15.600076128,4,0,86.9949707384887,58.5722670292606,6.95246582794181,0,9.41130395253499,2.76644993038402e-15,30.8769574426222,219.008449560369,74.7196464702117,97.1712649349974,0.428428399780456,218.084135629218,97.9192177680167,14.166396842144,3.4046022637804,3.05595991596184,1,141.66396842144,97.9192177680167,39.7212805866096,-257.376987816047,0,0,-257.376987816047,16.0128675758634,19.4174698396438,97.0093320145218,679.065324101653,155.33975871715,82.4150774113522,84.166396842144
